產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
《星際大戰：戰場前線™》標準版 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,暴力,2015-11-17
《星際大戰：戰場前線™》,Electronic Arts Asia Pacific Pte Ltd,PS4,輔15,暴力,2015-11-17
《星際大戰：戰場前線™》,Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔15,暴力,2015-11-17
The Sims™ 4：同歡共樂,Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,"性,暴力,虛擬戀愛或結婚",2015-12-08
永恆戰士４,博客邦,手機遊戲,輔15,"暴力,恐怖",2015-09-22
六龍御天,臺灣英旗互動娛樂有限公司,手機遊戲,輔15,未涉及任何情節,2015-10-29
惡靈古堡 起源精選集,傑仕登股份有限公司,XboxOne,限,"暴力,恐怖",2016-01-21
惡靈古堡 起源精選集,傑仕登股份有限公司,PC單機,限,"暴力,恐怖",2016-01-21
Deadpool,Activision,PS4,限,"性,暴力,菸酒,不當言語",2015-11-17
Deadpool,Activision,XboxOne,限,"性,暴力,菸酒,不當言語",2015-11-17
異塵餘生 4,Epicsoft (Hong Kong) Limited,PS4,限,"暴力,恐怖,不當言語",2015-11-10
異塵餘生 4,Epicsoft (Hong Kong) Limited,XboxOne,限,"暴力,恐怖,不當言語",2015-11-10
異塵餘生 4,Epicsoft (Hong Kong) Limited,PC單機,限,"暴力,恐怖,不當言語",2015-11-10
異塵餘生 4 - Pip-Boy Edition,Epicsoft (Hong Kong) Limited,PS4,限,"暴力,恐怖,不當言語",2015-11-10
異塵餘生 4 - Pip-Boy Edition,Epicsoft (Hong Kong) Limited,XboxOne,限,"暴力,恐怖,不當言語",2015-11-10
異塵餘生 4 - Pip-Boy Edition,Epicsoft (Hong Kong) Limited,PC單機,限,"暴力,恐怖,不當言語",2015-11-10
潛龍諜影V幻痛(亞洲日文版),科樂美數碼娛樂有限公司,PS4,限,"性,暴力,恐怖,菸酒",2015-09-02
潛龍諜影V幻痛(亞洲英文版),科樂美數碼娛樂有限公司,XboxOne,限,"性,暴力,恐怖,菸酒",2015-09-02
潛龍諜影V幻痛(亞洲英文版),科樂美數碼娛樂有限公司,PS3,限,"性,暴力,恐怖,菸酒",2015-09-02
潛龍諜影V幻痛(亞洲日文版),科樂美數碼娛樂有限公司,PS3,限,"性,暴力,恐怖,菸酒",2015-09-02
潛龍諜影V幻痛(亞洲英文版),科樂美數碼娛樂有限公司,PS4,限,"性,暴力,恐怖,菸酒",2015-09-02
撕紙小郵差: 拆封(中文版),台灣索尼互動娛樂股份有限公司,PS4,普,菸酒,2015-09-08
NBA 2K16 (中英文版),台灣索尼互動娛樂股份有限公司,PS4,普,未涉及任何情節,2015-09-29
風之旅人合輯,台灣索尼互動娛樂股份有限公司,PS4,普,未涉及任何情節,2015-09-30
Monster High: 新的食屍鬼在學校,Little Orbit LLC,Xbox360,普,未涉及任何情節,2015-11-20
PES2016,科樂美數碼娛樂有限公司,PS3,普,未涉及任何情節,2015-09-17
PES2016,科樂美數碼娛樂有限公司,PS4,普,未涉及任何情節,2015-09-17
PES2016,科樂美數碼娛樂有限公司,XboxOne,普,未涉及任何情節,2015-09-17
PES2016,科樂美數碼娛樂有限公司,PC單機,普,未涉及任何情節,2015-09-17
小雞嗶嗶,DAMU DIGITAL ENTERTAINMEN LIMITED,手機遊戲,普,未涉及任何情節,2015-10-02
R.B.I.棒球16,MLB Advanced Media,XboxOne,普,未涉及任何情節,2016-03-22
PUKY,黃惟誠,手機遊戲,普,未涉及任何情節,2015-10-14
魯蛋喵物語,思維工坊股份有限公司,手機遊戲,普,未涉及任何情節,2015-10-30
迪士尼無限世界 3.0 公仔 尤達,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界 3.0 公仔 札爾巴,華星科藝股份有限公司,其他,護,暴力,2015-09-17
迪士尼無限世界:漫威超級英雄,華星科藝股份有限公司,Xbox360,護,暴力,2014-11-12
迪士尼無限世界:漫威超級英雄,華星科藝股份有限公司,XboxOne,護,暴力,2014-11-12
迪士尼無限世界:漫威超級英雄,華星科藝股份有限公司,PS3,護,暴力,2014-11-12
迪士尼無限世界:漫威超級英雄,華星科藝股份有限公司,PS4,護,暴力,2014-11-12
盗者之王,ZeptoLab UK Limited,手機遊戲,護,暴力,2014-09-19
Hyperdrive Massacre,34BigThings,XboxOne,護,未涉及任何情節,2015-10-31
Cel Damage HD,Finish Line Games Inc.,XboxOne,護,暴力,2015-12-28
英帕斯戰記,Seed Studio inc.,手機遊戲,輔12,"暴力,棋牌益智",2015-09-02
魔界戰記5 繁體中文版,台灣索尼互動娛樂股份有限公司,PS4,輔12,"性,暴力,不當言語",2015-09-17
Shantae and the Pirates Curse,WayForward Technologies,XboxOne,輔12,"性,暴力",2015-12-15
軒轅劍之崑崙鏡,玩拾科技股份有限公司,手機遊戲,輔12,暴力,2015-11-05
極速快感 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔12,"暴力,不當言語",2016-03-15
極速快感,Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔12,"暴力,不當言語",2015-11-03
極速快感,Electronic Arts Asia Pacific Pte Ltd,PS4,輔12,"暴力,不當言語",2015-11-03
樂高：侏儸紀世界,優必達科技有限公司,其他,輔12,未涉及任何情節,2015-10-01
DRAGON BALL Z -七龍珠爆裂激戰-,萬代南夢宮娛樂股份有限公司,手機遊戲,輔12,暴力,2015-09-28
Mighty No. 9,Koch Media GmbH,Xbox360,輔12,暴力,2016-02-12
Civilization Revolution2 Plus (文明帝國: 革新2 PLUS),Take-Two Asia Pte Ltd,PSVITA,輔12,"暴力,菸酒",2015-12-03
SD GUNDAM STRIKERS,萬代南夢宮娛樂股份有限公司,手機遊戲,輔12,暴力,2015-04-21
MIRACLE GIRLS FESTIVAL,世雅育樂股份有限公司,PSVITA,輔12,性,2015-12-17
PROJECT X ZONE 2：BRAVE NEW WORLD,台灣萬代南夢宮娛樂股份有限公司,N3DS,輔12,"性,暴力",2015-11-12
TALES OF LINK,萬代南夢宮娛樂股份有限公司,手機遊戲,輔12,暴力,2015-10-08
末日殺戮（Kill Me Again : 殭屍),台灣玩藝股份有限公司,手機遊戲,輔15,"暴力,恐怖",2015-09-24
我的三國時代,龍成網路有限公司,手機遊戲,輔15,未涉及任何情節,2015-10-28
明星志願,星宇互動娛樂科技股份有限公司,手機遊戲,輔15,虛擬戀愛或結婚,2015-12-22
炽热狙击,Gameloft,手機遊戲,輔15,暴力,2015-11-05
炽热狙击,Gameloft,PC單機,輔15,暴力,2015-11-05
天書世界,在線科技,WEB,輔15,未涉及任何情節,2015-08-12
妖怪百姬,辣椒方舟移動數位股份有限公司,手機遊戲,輔15,性,2016-01-21
電撃文庫FIGHTING CLIMAX IGNITION,世雅育樂股份有限公司,PS3,輔15,"性,暴力",2015-12-17
電撃文庫FIGHTING CLIMAX IGNITION,世雅育樂股份有限公司,PS4,輔15,"性,暴力",2015-12-17
電撃文庫FIGHTING CLIMAX IGNITION,世雅育樂股份有限公司,PSVITA,輔15,"性,暴力",2015-12-17
決勝時刻 : 先進戰爭,華星科藝股份有限公司,Xbox360,限,"暴力,不當言語,反社會性",2014-11-03
決勝時刻 : 先進戰爭,華星科藝股份有限公司,XboxOne,限,"暴力,不當言語,反社會性",2014-11-03
決勝時刻 : 先進戰爭,華星科藝股份有限公司,PS3,限,"暴力,不當言語,反社會性",2014-11-03
決勝時刻 : 先進戰爭,華星科藝股份有限公司,PS4,限,"暴力,不當言語,反社會性",2014-11-03
決勝時刻 : 先進戰爭,華星科藝股份有限公司,PC單機,限,"暴力,不當言語,反社會性",2014-11-03
決勝時刻 : 先進戰爭 Atlas 限量版,華星科藝股份有限公司,Xbox360,限,"暴力,不當言語,反社會性",2014-11-03
決勝時刻 : 先進戰爭 Atlas 限量版,華星科藝股份有限公司,XboxOne,限,"暴力,不當言語,反社會性",2014-11-03
決勝時刻 : 先進戰爭 Atlas 限量版,華星科藝股份有限公司,PS3,限,"暴力,不當言語,反社會性",2014-11-03
決勝時刻 : 先進戰爭 Atlas 限量版,華星科藝股份有限公司,PS4,限,"暴力,不當言語,反社會性",2014-11-03
限界凸起 Moero Crystal (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,限,性,2015-09-25
魔术的比赛 3 匹配谜,ViMAP Mobi Private Limited,手機遊戲,普,未涉及任何情節,2015-10-22
料理媽媽 COOKING MAMA 讓我們來煮！,Office Create Corp.,手機遊戲,普,未涉及任何情節,2015-05-14
割绳子 2,ZeptoLab UK Limited,手機遊戲,普,未涉及任何情節,2013-12-18
6180 the moon,Turtle Cream,XboxOne,普,未涉及任何情節,2015-12-10
Action Henk,Curve Digital,XboxOne,普,未涉及任何情節,2016-01-11
Fat City,Heavy Iron Studios,XboxOne,普,未涉及任何情節,2015-11-19
合戰三國志,浩達傳播事業有限公司,手機遊戲,普,未涉及任何情節,2015-11-30
憤怒鳥2,Rovio Entertainment Ltd,手機遊戲,普,未涉及任何情節,2015-07-31
魔物齒輪,"SEGA Games Co., Ltd.",手機遊戲,護,未涉及任何情節,2015-11-05
NBA英雄國際版,無限暢通股份有限公司,手機遊戲,護,棋牌益智,2015-12-18
美麗新世界2205,Ubisoft Limited,PC單機,護,暴力,2015-11-03
戰鬥海賊,"SEGA Games Co., Ltd.",手機遊戲,護,未涉及任何情節,2015-11-30
雷光少女,香港商神力遊戲有限公司台灣分公司,手機遊戲,護,"性,暴力",2015-12-31
熱情傳奇 繁體中文版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔12,暴力,2015-10-16
熱情傳奇 繁體中文限定版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔12,暴力,2015-10-22
數碼寶貝物語 網路偵探 中文版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔12,"性,反社會性",2015-11-26
數碼寶貝物語 網路偵探 中文版,台灣萬代南夢宮娛樂股份有限公司,PSVITA,輔12,"性,反社會性",2015-11-26
機動戰士鋼彈 EXTREME VS-FORCE 中文版,台灣萬代南夢宮娛樂股份有限公司,PSVITA,輔12,暴力,2016-01-26
捕魚達人,芬格國際有限公司,手機遊戲,輔12,棋牌益智,2015-10-01
Mighty No. 9,Koch Media GmbH,XboxOne,輔12,暴力,2016-02-12
君臨天下,伊凡達科技股份有限公司,手機遊戲,輔12,"性,暴力",2015-10-16
Game of Dice,JOYCITY Corp,手機遊戲,輔12,棋牌益智,2015-10-15
星城Online - HD俠盜王子PC包 49元,網銀國際股份有限公司,PC線上,輔12,棋牌益智,2015-11-11
River City Super Sports Challenge ~All Stars Special~,H2 Interactive,PS3,輔12,暴力,2015-10-29
女神異聞錄4 通宵熱舞 (中文版),世雅育樂股份有限公司,PSVITA,輔12,"性,不當言語",2015-12-24
Z9 星,樂意傳播股份有限公司,PC線上,輔12,虛擬戀愛或結婚,2015-12-24
七騎士,網石棒辣椒股份有限公司,手機遊戲,輔12,未涉及任何情節,2015-10-15
上古戰魂-重裝武士,伊凡達科技股份有限公司,手機遊戲,輔12,"性,暴力",2014-12-01
世紀帝國：統治世界,KLab Global Pte. Ltd.,手機遊戲,輔12,暴力,2015-12-01
SUPERBEAT : XONiC,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,性,2015-10-22
龍與我,台灣碩網網路娛樂(股)有限公司,手機遊戲,輔12,性,2015-11-10
電磁風暴,Gamevil,手機遊戲,輔12,"暴力,恐怖",2015-10-23
天使帝國-幻獸之月,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,未涉及任何情節,2016-02-01
機戰聯盟 銀河威武包,聚樂數位娛樂股份有限公司,PC線上,輔12,暴力,2015-12-17
Chivalry: Medieval Warfare,Activision,PS4,輔15,"暴力,恐怖,不當言語",2015-10-28
Chivalry: Medieval Warfare,Activision,XboxOne,輔15,"暴力,恐怖,不當言語",2015-10-28
刀劍神域 導演典藏版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔15,"性,暴力,虛擬戀愛或結婚",2015-11-19
航海王 海賊無雙3 中文版,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"菸酒,虛擬戀愛或結婚",2015-12-07
噬神者 解放重生 日文版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔15,暴力,2015-10-29
噬神者 解放重生 日文版,台灣萬代南夢宮娛樂股份有限公司,PSVITA,輔15,暴力,2015-10-29
JOJO的奇妙冒險 天國之眼 日文版,台灣萬代南夢宮娛樂股份有限公司,PS4,輔15,暴力,2015-12-17
魔法英雄,台灣水木至清科技,手機遊戲,輔15,暴力,2015-04-08
星海爭霸II：虛空之遺 標準版,香港商動視暴雪有限公司台灣分公司,PC線上,輔15,"暴力,菸酒",2015-11-10
夜迴 (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,輔15,暴力,2015-10-29
老子有錢Online-經典斯洛包(虛擬),向上國際科技股份有限公司,WEB,輔15,棋牌益智,2015-08-27
老子有錢Online-新押忍柏青包(實體),向上國際科技股份有限公司,WEB,輔15,棋牌益智,2015-11-25
Just Cause3 限定版,台灣萬代南夢宮娛樂股份有限公司,PS4,限,"暴力,反社會性",2015-12-01
ω 迷宮,台灣萬代南夢宮娛樂股份有限公司,PSVITA,限,"性,暴力,虛擬戀愛或結婚",2015-12-03
魅子OnLine,伊凡達科技股份有限公司,手機遊戲,限,"性,暴力,虛擬戀愛或結婚",2016-12-01
秘境探險 合輯 (中英文版),台灣索尼互動娛樂股份有限公司,PS4,限,"暴力,不當言語",2015-10-07
激次元組合 戰機少女 VS 殭屍軍團 (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,限,性,2015-10-15
極地戰嚎：野蠻紀源,Ubisoft Limited,PC單機,限,暴力,2016-02-23
極地戰嚎：野蠻紀源,Ubisoft Limited,PS4,限,暴力,2016-02-23
極地戰嚎：野蠻紀源,Ubisoft Limited,XboxOne,限,暴力,2016-02-23
異日餘生,艾玩天地互動娛樂科技股份有限公司,手機遊戲,限,"暴力,恐怖,不當言語,反社會性",2015-11-11
全民大丰收,Gameloft,手機遊戲,普,未涉及任何情節,2015-11-04
全民大丰收,Gameloft,PC單機,普,未涉及任何情節,2015-11-04
NBA夢之隊2,DeNA HONG KONG LIMITED,手機遊戲,普,未涉及任何情節,2015-11-18
史上最牛的遊戲3,易銘有限公司,手機遊戲,普,未涉及任何情節,2014-04-15
Eufloria HD,H2 Interactive,PSVITA,普,未涉及任何情節,2015-11-20
Airship Q (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,2015-11-19
棋盘之卫士,Ludus Studio,手機遊戲,普,未涉及任何情節,2015-11-06
PS4 三國志13,臺灣光榮特庫摩股份有限公司,PS4,普,未涉及任何情節,2016-01-28
X1 三國志13,臺灣光榮特庫摩股份有限公司,XboxOne,普,未涉及任何情節,2016-01-28
PC 三國志13,臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2016-01-28
Moco Moco Friends,Aksys Games,N3DS,普,未涉及任何情節,2016-01-15
HIS,樂意傳播股份有限公司,PC線上,護,暴力,2015-12-03
變形金剛：前線,DeNA HONG KONG LIMITED,手機遊戲,護,未涉及任何情節,2015-11-04
Quick Boy,網石棒辣椒股份有限公司,手機遊戲,護,"暴力,不當言語,反社會性",2015-10-08
Super Dungeon Bros,Wired Productions,PC線上,護,暴力,2016-01-16
火影忍者 Online,優勢領航科技有限公司,WEB,輔12,未涉及任何情節,2015-11-06
英雄傳說空之軌跡FC Evolution (中文版),台灣索尼互動娛樂股份有限公司,PSVITA,輔12,性,2015-11-05
Pirates of Everseas,Moonmana Sp.z o.o.,PC單機,輔12,不當言語,2013-03-18
奧丁領域 Leifthrasir（暫稱）,世雅育樂股份有限公司,PS4,輔12,"性,暴力",2016-01-14
奧丁領域 Leifthrasir（暫稱）,世雅育樂股份有限公司,PSVITA,輔12,"性,暴力",2016-01-14
Langrisser Re:Incarnation -TENSEI-,Aksys Games,N3DS,輔12,"性,暴力,不當言語",2016-04-19
&lt;&lt;極速快感 &gt;&gt; 豪華版 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PC單機,輔12,"暴力,不當言語",2016-03-15
&lt;&lt;極速快感 &gt;&gt; 豪華版 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔12,"暴力,不當言語",2015-11-03
&lt;&lt;極速快感 &gt;&gt; 豪華版 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS4,輔12,"暴力,不當言語",2015-11-03
極速快感 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,XboxOne,輔12,"暴力,不當言語",2015-11-03
極速快感 (Digital Full Game),Electronic Arts Asia Pacific Pte Ltd,PS4,輔12,"暴力,不當言語",2015-11-03
三國志榮耀,智凡迪科技股份有限公司,手機遊戲,輔12,暴力,2015-11-13
MARVEL Future Fight,網石棒辣椒股份有限公司,手機遊戲,輔12,"暴力,反社會性",2015-04-30
刀鋒華爾滋,網石棒辣椒股份有限公司,手機遊戲,輔12,暴力,2015-11-11
曙光：火焰的支配者,奧爾資訊多媒體股份有限公司,手機遊戲,輔12,暴力,2016-10-14
花千骨,奇游科技有限公司,手機遊戲,輔12,虛擬戀愛或結婚,2015-12-01
創世星魂,薩摩亞商怪物股份有限公司,手機遊戲,輔12,暴力,2016-04-01
Tiny Troopers Joint Ops,Wired Productions,XboxOne,輔12,暴力,2015-12-18
Layers of Fear,Bloober Team,XboxOne,輔15,"恐怖,菸酒,不當言語",2015-10-23
偶像大師 Must Song 青盤,台灣萬代南夢宮娛樂股份有限公司,PSVITA,輔15,虛擬戀愛或結婚,2015-12-10
偶像大師 Must Song 赤盤,台灣萬代南夢宮娛樂股份有限公司,PSVITA,輔15,虛擬戀愛或結婚,2015-12-10
學戰都市 Asterisk 鳳華絢爛,台灣萬代南夢宮娛樂股份有限公司,PSVITA,輔15,"性,暴力,虛擬戀愛或結婚",2016-01-28
The Banner Saga,Versus Evil,XboxOne,輔15,"暴力,菸酒,不當言語",2016-01-12
妖精劍士F ADF (日文版),台灣索尼互動娛樂股份有限公司,PS4,輔15,"性,菸酒",2015-11-05
Net High (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,輔15,性,2015-11-26
戰機少女 VS Sega主機少女 (日文版),台灣索尼互動娛樂股份有限公司,PSVITA,輔15,性,2015-11-26
BLADE ARCUS from Shining (日文版),台灣索尼互動娛樂股份有限公司,PS4,輔15,性,2015-11-26
BLADE ARCUS from Shining (日文版),台灣索尼互動娛樂股份有限公司,PS3,輔15,性,2015-11-26
老子有錢Online-鴻運福袋包(實體),向上國際科技股份有限公司,WEB,輔15,棋牌益智,2015-12-02
TERA,樂意傳播股份有限公司,PC線上,輔15,"暴力,菸酒,反社會性",2015-11-19
七龍珠 XENOVERSE,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,暴力,2015-08-21
PS4 亞爾斯蘭戰記 × 無雙 (中文版),臺灣光榮特庫摩股份有限公司,PS4,輔15,"性,暴力,菸酒,反社會性",2015-12-17
墮落之王 英文版,CI Games S. A.,XboxOne,限,暴力,2016-02-16
WWE 2K16,台灣索尼互動娛樂股份有限公司,PS4,限,暴力,2015-10-30
WWE 2K16,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,2015-10-30
血源詛咒：遠古獵人 (中英文版),台灣索尼互動娛樂股份有限公司,PS4,限,暴力,2015-11-25
犯罪少女 2(日文版),台灣索尼互動娛樂股份有限公司,PSVITA,限,性,2015-11-26
Grand Theft Auto: San Andreas,Take-Two Asia Pte Ltd,PS3,限,"性,暴力,毒品,不當言語",2015-12-01
Zero Escape: Zero Time Dilemma,Aksys Games,N3DS,限,"性,暴力,恐怖,菸酒,毒品,不當言語,反社會性",2016-06-28
Zero Escape: Zero Time Dilemma,Aksys Games,PSVITA,限,"性,暴力,恐怖,菸酒,毒品,不當言語,反社會性",2016-06-28
JADE EMPIRE™: SPECIAL EDITION (DIGITAL FULL GAME),Electronic Arts Asia Pacific Pte Ltd,PC單機,限,"暴力,不當言語",2005-04-12
我是脸部小医生 - 美肤化妆护理,AE Mobile,手機遊戲,普,未涉及任何情節,2015-12-01
分子 虚拟现实,AppMinded Ltd,手機遊戲,普,未涉及任何情節,2015-12-09
Cosmochoria,Curve Digital,XboxOne,普,暴力,2016-02-16
Super Dungeon Bros,Wired Productions,XboxOne,護,暴力,2016-01-16
