committee,lgno,name,term,sessionPeriod,isCoChairman,
修憲委員會,00194,鄭美蘭,5,1,N,
修憲委員會,00195,鄭國忠,5,1,N,
修憲委員會,00197,鄭朝明,5,1,N,
修憲委員會,00199,盧秀燕,5,1,N,
修憲委員會,00202,蕭美琴,5,1,N,
修憲委員會,00204,賴清德,5,1,N,
修憲委員會,00205,錢林慧君,5,1,N,
修憲委員會,00209,鍾紹和,5,1,N,
修憲委員會,00210,鍾榮吉,5,1,N,
修憲委員會,00213,顏清標,5,1,Y,
修憲委員會,00214,顏錦福,5,1,N,
修憲委員會,00215,魏明谷,5,1,N,
修憲委員會,00216,龐建國,5,1,N,
修憲委員會,00218,羅世雄,5,1,N,
修憲委員會,00219,羅志明,5,1,N,
修憲委員會,00221,關沃暖,5,1,N,
修憲委員會,00225,顧崇廉,5,1,N,
修憲委員會,00226,高仲源,5,1,N,
修憲委員會,00228,林忠正,5,1,N,
經費稽核委員會,00015,江綺雯,5,1,N,
經費稽核委員會,00017,何敏豪,5,1,N,
經費稽核委員會,00037,李鎮楠,5,1,N,
經費稽核委員會,00041,沈智慧,5,1,Y,
經費稽核委員會,00066,林豐喜,5,1,Y,
經費稽核委員會,00081,洪秀柱,5,1,N,
經費稽核委員會,00089,徐少萍,5,1,N,
經費稽核委員會,00097,高明見,5,1,N,
經費稽核委員會,00103,張花冠,5,1,N,
經費稽核委員會,00108,曹原彰,5,1,N,
經費稽核委員會,00133,陳健民,5,1,N,
經費稽核委員會,00179,劉政鴻,5,1,Y,
經費稽核委員會,00197,鄭朝明,5,1,N,
經費稽核委員會,00212,藍美津,5,1,N,
經費稽核委員會,00222,蘇治芬,5,1,N,
外交及僑務委員會,00116,郭玟成,5,1,N,
外交及僑務委員會,00121,陳宏昌,5,1,N,
外交及僑務委員會,00153,湯金全,5,1,N,
外交及僑務委員會,00165,楊富美,5,1,N,
外交及僑務委員會,00224,饒穎奇,5,1,N,
科技及資訊委員會,00005,王昱婷,5,1,N,
科技及資訊委員會,00008,王鍾渝,5,1,N,
科技及資訊委員會,00026,李永萍,5,1,N,
科技及資訊委員會,00050,林志隆,5,1,Y,
科技及資訊委員會,00054,林政義,5,1,N,
科技及資訊委員會,00068,邱永仁,5,1,N,
科技及資訊委員會,00072,邱彰,5,1,N,
科技及資訊委員會,00074,邱鏡淳,5,1,Y,
科技及資訊委員會,00091,徐耀昌,5,1,N,
科技及資訊委員會,00101,張秀珍,5,1,N,
科技及資訊委員會,00111,許淵國,5,1,N,
科技及資訊委員會,00115,郭正亮,5,1,N,
科技及資訊委員會,00117,郭俊銘,5,1,N,
科技及資訊委員會,00131,陳唐山,5,1,Y,
科技及資訊委員會,00137,陳朝龍,5,1,N,
科技及資訊委員會,00138,陳進丁,5,1,N,
科技及資訊委員會,00159,黃健庭,5,1,N,
科技及資訊委員會,00160,黃敏惠,5,1,N,
科技及資訊委員會,00176,劉世芳,5,1,N,
科技及資訊委員會,00206,謝明源,5,1,N,
科技及資訊委員會,00216,龐建國,5,1,N,
國防委員會,00017,何敏豪,5,1,N,
國防委員會,00025,李文忠,5,1,N,
國防委員會,00047,周慧瑛,5,1,N,
國防委員會,00053,林南生,5,1,N,
國防委員會,00057,林郁方,5,1,N,
國防委員會,00063,林進興,5,1,N,
國防委員會,00096,高孟定,5,1,N,
國防委員會,00110,梁牧養,5,1,N,
國防委員會,00119,郭榮宗,5,1,N,
國防委員會,00125,陳忠信,5,1,Y,
國防委員會,00151,游月霞,5,1,Y,
國防委員會,00152,湯火聖,5,1,N,
國防委員會,00172,廖婉汝,5,1,N,
國防委員會,00174,趙良燕,5,1,N,
國防委員會,00188,蔡鈴蘭,5,1,N,
國防委員會,00199,盧秀燕,5,1,N,
國防委員會,00221,關沃暖,5,1,N,
國防委員會,00225,顧崇廉,5,1,Y,
國防委員會,00226,高仲源,5,1,N,
預算及決算委員會,00018,何智輝,5,1,Y,
預算及決算委員會,00027,李全教,5,1,N,
預算及決算委員會,00031,李桐豪,5,1,N,
預算及決算委員會,00059,林益世,5,1,N,
預算及決算委員會,00060,林國華,5,1,Y,
預算及決算委員會,00070,邱創良,5,1,N,
預算及決算委員會,00078,柯建銘,5,1,N,
預算及決算委員會,00107,張學舜,5,1,Y,
預算及決算委員會,00163,楊仁福,5,1,N,
預算及決算委員會,00179,劉政鴻,5,1,N,
預算及決算委員會,00197,鄭朝明,5,1,N,
預算及決算委員會,00198,鄭貴蓮,5,1,N,
預算及決算委員會,00199,盧秀燕,5,1,N,
預算及決算委員會,00200,盧博基,5,1,N,
預算及決算委員會,00205,錢林慧君,5,1,N,
預算及決算委員會,00207,謝章捷,5,1,N,
預算及決算委員會,00222,蘇治芬,5,1,N,
司法委員會,00009,尤清,5,1,Y,
司法委員會,00016,何金松,5,1,N,
司法委員會,00041,沈智慧,5,1,Y,
司法委員會,00062,林進春,5,1,Y,
司法委員會,00090,徐志明,5,1,N,
司法委員會,00095,高育仁,5,1,N,
司法委員會,00124,陳宗義,5,1,N,
司法委員會,00134,陳健治,5,1,N,
司法委員會,00135,陳勝宏,5,1,N,
司法委員會,00139,陳進興,5,1,N,
司法委員會,00148,曾永權,5,1,N,
司法委員會,00178,劉俊雄,5,1,N,
司法委員會,00220,羅明才,5,1,N,
司法委員會,00223,蘇盈貴,5,1,N,
法制委員會,00001,王金平,5,1,N,
法制委員會,00003,王拓,5,1,N,
法制委員會,00021,吳東昇,5,1,Y,
法制委員會,00024,呂學樟,5,1,N,
法制委員會,00065,林濁水,5,1,Y,
法制委員會,00080,段宜康,5,1,N,
法制委員會,00093,秦慧珠,5,1,N,
法制委員會,00114,許榮淑,5,1,N,
法制委員會,00127,陳金德,5,1,N,
法制委員會,00158,黃昭順,5,1,Y,
法制委員會,00162,黃德福,5,1,N,
法制委員會,00182,蔡中涵,5,1,N,
內政委員會,00012,朱鳳芝,5,2,N,
內政委員會,00035,李慶華,5,2,Y,
內政委員會,00044,周伯倫,5,2,N,
內政委員會,00071,邱創進,5,2,N,
內政委員會,00105,張清芳,5,2,Y,
內政委員會,00108,曹原彰,5,2,N,
內政委員會,00117,郭俊銘,5,2,N,
內政委員會,00129,陳建銘,5,2,N,
內政委員會,00130,陳茂男,5,2,N,
內政委員會,00142,陳學聖,5,2,Y,
內政委員會,00143,陳麗惠,5,2,N,
內政委員會,00149,曾華德,5,2,N,
內政委員會,00155,馮定國,5,2,N,
內政委員會,00185,蔡家福,5,2,N,
內政委員會,00206,謝明源,5,2,N,
內政委員會,00210,鍾榮吉,5,2,N,
經濟委員會,00030,李俊毅,5,2,Y,
經濟委員會,00032,李雅景,5,2,N,
經濟委員會,00048,周錫瑋,5,2,N,
經濟委員會,00069,邱垂貞,5,2,N,
經濟委員會,00073,邱毅,5,2,N,
經濟委員會,00079,柯淑敏,5,2,N,
經濟委員會,00082,洪奇昌,5,2,N,
經濟委員會,00085,唐碧娥,5,2,N,
經濟委員會,00113,許舒博,5,2,Y,
經濟委員會,00141,陳劍松,5,2,N,
經濟委員會,00144,章仁香,5,2,N,
經濟委員會,00150,曾蔡美佐,5,2,N,
經濟委員會,00156,黃宗源,5,2,N,
經濟委員會,00170,廖風德,5,2,N,
經濟委員會,00180,劉銓忠,5,2,N,
經濟委員會,00198,鄭貴蓮,5,2,N,
經濟委員會,00213,顏清標,5,2,Y,
財政委員會,00007,王雪峯,5,2,N,
財政委員會,00011,朱星羽,5,2,Y,
財政委員會,00014,江昭儀,5,2,N,
財政委員會,00019,余政道,5,2,N,
財政委員會,00020,吳成典,5,2,N,
財政委員會,00033,李嘉進,5,2,Y,
財政委員會,00038,李顯榮,5,2,N,
財政委員會,00058,林重謨,5,2,N,
財政委員會,00067,邱太三,5,2,N,
財政委員會,00083,洪昭男,5,2,N,
財政委員會,00092,殷乃平,5,2,N,
財政委員會,00094,高志鵬,5,2,N,
財政委員會,00104,張俊宏,5,2,N,
財政委員會,00112,許登宮,5,2,Y,
財政委員會,00122,陳志彬,5,2,N,
財政委員會,00159,黃健庭,5,2,N,
財政委員會,00166,楊瓊瓔,5,2,N,
財政委員會,00167,楊麗環,5,2,N,
財政委員會,00181,劉憶如,5,2,N,
財政委員會,00183,蔡正元,5,2,N,
財政委員會,00194,鄭美蘭,5,2,N,
財政委員會,00227,林文郎,5,2,N,
教育及文化委員會,00006,王淑慧,5,2,N,
教育及文化委員會,00010,瓦歷斯．貝林,5,2,Y,
教育及文化委員會,00034,李慶安,5,2,N,
教育及文化委員會,00039,杜文卿,5,2,Y,
教育及文化委員會,00052,林岱樺,5,2,N,
教育及文化委員會,00081,洪秀柱,5,2,N,
教育及文化委員會,00109,曹啟鴻,5,2,N,
教育及文化委員會,00111,許淵國,5,2,N,
教育及文化委員會,00118,郭添財,5,2,N,
教育及文化委員會,00124,陳宗義,5,2,N,
教育及文化委員會,00127,陳金德,5,2,N,
教育及文化委員會,00147,彭添富,5,2,N,
教育及文化委員會,00154,程振隆,5,2,Y,
教育及文化委員會,00192,鄭志龍,5,2,N,
教育及文化委員會,00217,羅文嘉,5,2,N,
教育及文化委員會,00218,羅世雄,5,2,N,
教育及文化委員會,00219,羅志明,5,2,N,
交通委員會,00002,王幸男,5,2,N,
交通委員會,00042,卓伯源,5,2,N,
交通委員會,00043,卓榮泰,5,2,N,
交通委員會,00075,邱議瑩,5,2,N,
交通委員會,00175,劉文雄,5,2,N,
交通委員會,00193,鄭金玲,5,2,Y,
交通委員會,00209,鍾紹和,5,2,N,
社會福利及衛生環境委員會,00029,李明憲,5,2,N,
社會福利及衛生環境委員會,00045,周清玉,5,2,N,
社會福利及衛生環境委員會,00051,林育生,5,2,N,
社會福利及衛生環境委員會,00061,林惠官,5,2,N,
社會福利及衛生環境委員會,00070,邱創良,5,2,N,
社會福利及衛生環境委員會,00076,侯水盛,5,2,N,
社會福利及衛生環境委員會,00077,侯彩鳳,5,2,N,
社會福利及衛生環境委員會,00088,徐中雄,5,2,N,
社會福利及衛生環境委員會,00089,徐少萍,5,2,Y,
社會福利及衛生環境委員會,00097,高明見,5,2,Y,
社會福利及衛生環境委員會,00106,張蔡美,5,2,N,
社會福利及衛生環境委員會,00140,陳道明,5,2,N,
社會福利及衛生環境委員會,00161,黃義交,5,2,N,
社會福利及衛生環境委員會,00167,楊麗環,5,2,N,
社會福利及衛生環境委員會,00169,廖本煙,5,2,N,
社會福利及衛生環境委員會,00171,廖國棟,5,2,N,
社會福利及衛生環境委員會,00173,趙永清,5,2,Y,
社會福利及衛生環境委員會,00190,鄭三元,5,2,N,
社會福利及衛生環境委員會,00204,賴清德,5,2,N,
社會福利及衛生環境委員會,00211,簡肇棟,5,2,N,
程序委員會,00003,王拓,5,2,Y,
程序委員會,00014,江昭儀,5,2,N,
程序委員會,00027,李全教,5,2,Y,
程序委員會,00029,李明憲,5,2,N,
程序委員會,00036,李鴻鈞,5,2,Y,
程序委員會,00042,卓伯源,5,2,N,
程序委員會,00050,林志隆,5,2,N,
程序委員會,00052,林岱樺,5,2,N,
程序委員會,00064,林德福,5,2,N,
程序委員會,00068,邱永仁,5,2,N,
程序委員會,00071,邱創進,5,2,N,
程序委員會,00075,邱議瑩,5,2,N,
程序委員會,00076,侯水盛,5,2,N,
程序委員會,00079,柯淑敏,5,2,N,
程序委員會,00081,洪秀柱,5,2,N,
程序委員會,00093,秦慧珠,5,2,N,
程序委員會,00097,高明見,5,2,N,
程序委員會,00115,郭正亮,5,2,N,
程序委員會,00119,郭榮宗,5,2,N,
程序委員會,00126,陳杰,5,2,N,
程序委員會,00130,陳茂男,5,2,N,
程序委員會,00139,陳進興,5,2,N,
程序委員會,00147,彭添富,5,2,N,
程序委員會,00148,曾永權,5,2,N,
程序委員會,00156,黃宗源,5,2,N,
程序委員會,00158,黃昭順,5,2,N,
程序委員會,00162,黃德福,5,2,N,
程序委員會,00167,楊麗環,5,2,N,
程序委員會,00179,劉政鴻,5,2,N,
程序委員會,00193,鄭金玲,5,2,N,
程序委員會,00200,盧博基,5,2,N,
程序委員會,00216,龐建國,5,2,N,
程序委員會,00219,羅志明,5,2,N,
程序委員會,00221,關沃暖,5,2,N,
程序委員會,00226,高仲源,5,2,N,
修憲委員會,00002,王幸男,5,2,N,
修憲委員會,00003,王拓,5,2,Y,
修憲委員會,00007,王雪峯,5,2,N,
修憲委員會,00008,王鍾渝,5,2,N,
修憲委員會,00009,尤清,5,2,Y,
修憲委員會,00010,瓦歷斯．貝林,5,2,N,
修憲委員會,00011,朱星羽,5,2,N,
修憲委員會,00012,朱鳳芝,5,2,N,
修憲委員會,00014,江昭儀,5,2,N,
修憲委員會,00017,何敏豪,5,2,N,
修憲委員會,00021,吳東昇,5,2,Y,
修憲委員會,00022,吳敦義,5,2,N,
修憲委員會,00024,呂學樟,5,2,N,
修憲委員會,00025,李文忠,5,2,N,
修憲委員會,00026,李永萍,5,2,N,
修憲委員會,00030,李俊毅,5,2,N,
修憲委員會,00033,李嘉進,5,2,Y,
修憲委員會,00034,李慶安,5,2,N,
修憲委員會,00035,李慶華,5,2,N,
修憲委員會,00037,李鎮楠,5,2,N,
修憲委員會,00039,杜文卿,5,2,N,
修憲委員會,00040,沈富雄,5,2,Y,
修憲委員會,00042,卓伯源,5,2,N,
修憲委員會,00047,周慧瑛,5,2,N,
修憲委員會,00048,周錫瑋,5,2,N,
修憲委員會,00049,林正二,5,2,N,
修憲委員會,00050,林志隆,5,2,N,
修憲委員會,00051,林育生,5,2,N,
修憲委員會,00054,林政義,5,2,N,
修憲委員會,00056,林炳坤,5,2,N,
修憲委員會,00057,林郁方,5,2,N,
修憲委員會,00059,林益世,5,2,N,
修憲委員會,00062,林進春,5,2,N,
修憲委員會,00065,林濁水,5,2,Y,
修憲委員會,00068,邱永仁,5,2,N,
修憲委員會,00069,邱垂貞,5,2,N,
修憲委員會,00071,邱創進,5,2,N,
修憲委員會,00073,邱毅,5,2,N,
修憲委員會,00077,侯彩鳳,5,2,N,
修憲委員會,00078,柯建銘,5,2,N,
修憲委員會,00080,段宜康,5,2,N,
修憲委員會,00081,洪秀柱,5,2,N,
修憲委員會,00083,洪昭男,5,2,N,
修憲委員會,00084,紀國棟,5,2,N,
修憲委員會,00087,孫國華,5,2,N,
修憲委員會,00088,徐中雄,5,2,N,
修憲委員會,00089,徐少萍,5,2,N,
修憲委員會,00091,徐耀昌,5,2,N,
修憲委員會,00094,高志鵬,5,2,N,
修憲委員會,00095,高育仁,5,2,Y,
修憲委員會,00097,高明見,5,2,N,
修憲委員會,00099,張川田,5,2,N,
修憲委員會,00101,張秀珍,5,2,N,
修憲委員會,00105,張清芳,5,2,N,
修憲委員會,00108,曹原彰,5,2,N,
修憲委員會,00109,曹啟鴻,5,2,N,
修憲委員會,00111,許淵國,5,2,Y,
修憲委員會,00114,許榮淑,5,2,N,
修憲委員會,00115,郭正亮,5,2,N,
修憲委員會,00116,郭玟成,5,2,N,
修憲委員會,00117,郭俊銘,5,2,N,
修憲委員會,00118,郭添財,5,2,N,
修憲委員會,00127,陳金德,5,2,N,
修憲委員會,00129,陳建銘,5,2,N,
修憲委員會,00133,陳健民,5,2,N,
修憲委員會,00136,陳景峻,5,2,N,
修憲委員會,00138,陳進丁,5,2,N,
修憲委員會,00139,陳進興,5,2,Y,
修憲委員會,00142,陳學聖,5,2,N,
修憲委員會,00144,章仁香,5,2,N,
修憲委員會,00145,章孝嚴,5,2,N,
修憲委員會,00146,傅崐萁,5,2,N,
修憲委員會,00148,曾永權,5,2,Y,
修憲委員會,00154,程振隆,5,2,N,
修憲委員會,00155,馮定國,5,2,N,
修憲委員會,00156,黃宗源,5,2,N,
修憲委員會,00157,黃政哲,5,2,N,
修憲委員會,00158,黃昭順,5,2,N,
修憲委員會,00159,黃健庭,5,2,N,
修憲委員會,00161,黃義交,5,2,N,
修憲委員會,00162,黃德福,5,2,N,
修憲委員會,00166,楊瓊瓔,5,2,N,
修憲委員會,00168,葉宜津,5,2,N,
修憲委員會,00169,廖本煙,5,2,N,
修憲委員會,00170,廖風德,5,2,N,
修憲委員會,00171,廖國棟,5,2,N,
修憲委員會,00172,廖婉汝,5,2,N,
修憲委員會,00173,趙永清,5,2,N,
修憲委員會,00177,劉松藩,5,2,N,
修憲委員會,00184,蔡同榮,5,2,N,
修憲委員會,00185,蔡家福,5,2,N,
修憲委員會,00187,蔡煌瑯,5,2,N,
修憲委員會,00188,蔡鈴蘭,5,2,N,
修憲委員會,00193,鄭金玲,5,2,N,
修憲委員會,00194,鄭美蘭,5,2,N,
修憲委員會,00195,鄭國忠,5,2,N,
修憲委員會,00197,鄭朝明,5,2,N,
修憲委員會,00199,盧秀燕,5,2,N,
修憲委員會,00202,蕭美琴,5,2,N,
修憲委員會,00204,賴清德,5,2,N,
修憲委員會,00205,錢林慧君,5,2,N,
修憲委員會,00209,鍾紹和,5,2,N,
修憲委員會,00210,鍾榮吉,5,2,N,
修憲委員會,00213,顏清標,5,2,Y,
修憲委員會,00214,顏錦福,5,2,N,
修憲委員會,00215,魏明谷,5,2,N,
修憲委員會,00216,龐建國,5,2,N,
修憲委員會,00218,羅世雄,5,2,N,
修憲委員會,00219,羅志明,5,2,N,
修憲委員會,00221,關沃暖,5,2,N,
修憲委員會,00225,顧崇廉,5,2,N,
修憲委員會,00226,高仲源,5,2,N,
修憲委員會,00228,林忠正,5,2,N,
經費稽核委員會,00005,王昱婷,5,2,Y,
經費稽核委員會,00031,李桐豪,5,2,N,
經費稽核委員會,00041,沈智慧,5,2,N,
經費稽核委員會,00042,卓伯源,5,2,N,
經費稽核委員會,00047,周慧瑛,5,2,N,
經費稽核委員會,00058,林重謨,5,2,N,
經費稽核委員會,00060,林國華,5,2,N,
經費稽核委員會,00085,唐碧娥,5,2,Y,
經費稽核委員會,00110,梁牧養,5,2,N,
經費稽核委員會,00138,陳進丁,5,2,Y,
經費稽核委員會,00146,傅崐萁,5,2,N,
經費稽核委員會,00170,廖風德,5,2,N,
經費稽核委員會,00188,蔡鈴蘭,5,2,N,
經費稽核委員會,00205,錢林慧君,5,2,N,
經費稽核委員會,00212,藍美津,5,2,N,
外交及僑務委員會,00015,江綺雯,5,2,Y,
外交及僑務委員會,00123,陳其邁,5,2,Y,
外交及僑務委員會,00189,蔡豪,5,2,N,
外交及僑務委員會,00224,饒穎奇,5,2,N,
科技及資訊委員會,00008,王鍾渝,5,2,N,
科技及資訊委員會,00023,呂新民,5,2,Y,
科技及資訊委員會,00026,李永萍,5,2,N,
科技及資訊委員會,00028,李和順,5,2,N,
科技及資訊委員會,00046,周雅淑,5,2,N,
科技及資訊委員會,00050,林志隆,5,2,N,
科技及資訊委員會,00059,林益世,5,2,Y,
科技及資訊委員會,00068,邱永仁,5,2,N,
科技及資訊委員會,00074,邱鏡淳,5,2,N,
科技及資訊委員會,00091,徐耀昌,5,2,N,
科技及資訊委員會,00101,張秀珍,5,2,N,
科技及資訊委員會,00115,郭正亮,5,2,N,
科技及資訊委員會,00131,陳唐山,5,2,Y,
科技及資訊委員會,00137,陳朝龍,5,2,N,
科技及資訊委員會,00191,鄭余鎮,5,2,N,
科技及資訊委員會,00216,龐建國,5,2,N,
國防委員會,00017,何敏豪,5,2,N,
國防委員會,00025,李文忠,5,2,N,
國防委員會,00047,周慧瑛,5,2,N,
國防委員會,00053,林南生,5,2,N,
國防委員會,00057,林郁方,5,2,Y,
國防委員會,00063,林進興,5,2,N,
國防委員會,00096,高孟定,5,2,N,
國防委員會,00110,梁牧養,5,2,N,
國防委員會,00119,郭榮宗,5,2,N,
國防委員會,00125,陳忠信,5,2,Y,
國防委員會,00151,游月霞,5,2,N,
國防委員會,00152,湯火聖,5,2,N,
國防委員會,00172,廖婉汝,5,2,Y,
國防委員會,00174,趙良燕,5,2,N,
國防委員會,00188,蔡鈴蘭,5,2,N,
國防委員會,00199,盧秀燕,5,2,N,
國防委員會,00221,關沃暖,5,2,N,
國防委員會,00225,顧崇廉,5,2,N,
國防委員會,00226,高仲源,5,2,N,
預算及決算委員會,00018,何智輝,5,2,N,
預算及決算委員會,00027,李全教,5,2,N,
預算及決算委員會,00031,李桐豪,5,2,N,
預算及決算委員會,00037,李鎮楠,5,2,N,
預算及決算委員會,00060,林國華,5,2,N,
預算及決算委員會,00078,柯建銘,5,2,N,
預算及決算委員會,00090,徐志明,5,2,N,
預算及決算委員會,00098,高金素梅,5,2,N,
預算及決算委員會,00102,張昌財,5,2,N,
預算及決算委員會,00126,陳杰,5,2,N,
預算及決算委員會,00163,楊仁福,5,2,N,
預算及決算委員會,00179,劉政鴻,5,2,Y,
預算及決算委員會,00197,鄭朝明,5,2,Y,
預算及決算委員會,00200,盧博基,5,2,N,
預算及決算委員會,00205,錢林慧君,5,2,N,
預算及決算委員會,00207,謝章捷,5,2,Y,
預算及決算委員會,00212,藍美津,5,2,N,
預算及決算委員會,00222,蘇治芬,5,2,N,
預算及決算委員會,00228,林忠正,5,2,N,
司法委員會,00003,王拓,5,2,N,
司法委員會,00009,尤清,5,2,Y,
司法委員會,00041,沈智慧,5,2,N,
司法委員會,00054,林政義,5,2,N,
司法委員會,00062,林進春,5,2,N,
司法委員會,00095,高育仁,5,2,N,
司法委員會,00116,郭玟成,5,2,N,
司法委員會,00120,陳文茜,5,2,N,
司法委員會,00134,陳健治,5,2,N,
司法委員會,00135,陳勝宏,5,2,N,
司法委員會,00139,陳進興,5,2,Y,
司法委員會,00148,曾永權,5,2,N,
司法委員會,00165,楊富美,5,2,N,
司法委員會,00178,劉俊雄,5,2,N,
司法委員會,00196,鄭逢時,5,2,N,
司法委員會,00201,穆閩珠,5,2,Y,
司法委員會,00203,賴勁麟,5,2,N,
司法委員會,00223,蘇盈貴,5,2,N,
法制委員會,00021,吳東昇,5,2,N,
法制委員會,00024,呂學樟,5,2,N,
法制委員會,00040,沈富雄,5,2,Y,
法制委員會,00065,林濁水,5,2,N,
法制委員會,00080,段宜康,5,2,N,
法制委員會,00093,秦慧珠,5,2,Y,
法制委員會,00114,許榮淑,5,2,N,
法制委員會,00133,陳健民,5,2,N,
法制委員會,00136,陳景峻,5,2,N,
法制委員會,00158,黃昭順,5,2,Y,
法制委員會,00162,黃德福,5,2,N,
法制委員會,00164,楊文欣,5,2,N,
法制委員會,00182,蔡中涵,5,2,N,
法制委員會,00186,蔡啟芳,5,2,N,
法制委員會,00195,鄭國忠,5,2,N,
法制委員會,00220,羅明才,5,2,N,
內政委員會,00012,朱鳳芝,5,3,N,
內政委員會,00035,李慶華,5,3,N,
