國際普通名稱,普通名稱,作物類別,容許量ppm,備註
"Tetraconazole","四克利","瓜果類","0.5","殺菌劑"
"Tetraconazole","四克利","芒果","0.5","殺菌劑"
"Thiabendazole","腐絕","馬鈴薯","10","殺菌劑"
"Thiabendazole","腐絕","梨果類","5","殺菌劑"
"Thiabendazole","腐絕","落花生","0.1","殺菌劑"
"Thiabendazole","腐絕","酪梨","2","殺菌劑"
"Thiabendazole","腐絕","蕈菜類","5","殺菌劑"
"Thiabendazole","腐絕","其他(蔬果類)*","0.01*","殺菌劑"
"Thiabendazole","腐絕","其他(穀類)*","0.02*","殺菌劑"
"Thiabendazole","腐絕","其他(茶類)*","0.05*","殺菌劑"
"Thiacloprid","賽果培","小麥","0.1","殺蟲劑"
"Thiacloprid","賽果培","小黃瓜","0.3","殺蟲劑"
"Thiacloprid","賽果培","其他瓜果類(洋香瓜除外)","0.2","殺蟲劑"
"Thiacloprid","賽果培","米類","0.02","殺蟲劑"
"Thiacloprid","賽果培","李","0.5","殺蟲劑"
"Thiacloprid","賽果培","杏","0.5","殺蟲劑"
"Thiacloprid","賽果培","奇異果","0.2","殺蟲劑"
"Thiacloprid","賽果培","油桃","1","殺蟲劑"
"Thiacloprid","賽果培","南瓜","0.3","殺蟲劑"
"Thiacloprid","賽果培","枸杞","3","殺蟲劑"
"Thiacloprid","賽果培","洋香瓜","0.3","殺蟲劑"
"Thiacloprid","賽果培","秋葵","3","殺蟲劑"
"Thiacloprid","賽果培","胡瓜","0.3","殺蟲劑"
"Thiacloprid","賽果培","茄子","3","殺蟲劑"
"Thiacloprid","賽果培","夏南瓜","0.3","殺蟲劑"
"Thiacloprid","賽果培","桃","1","殺蟲劑"
"Thiacloprid","賽果培","馬鈴薯","0.02","殺蟲劑"
"Thiacloprid","賽果培","啤酒花","0.1","殺蟲劑"
"Thiacloprid","賽果培","堅果類","0.02","殺蟲劑"
"Thiacloprid","賽果培","梅","0.5","殺蟲劑"
"Thiacloprid","賽果培","梨","1","殺蟲劑"
"Thiamethoxam","賽速安","白鳳菜","2","殺蟲劑"
"Thiamethoxam","賽速安","冬瓜","0.2","殺蟲劑"
"Thiamethoxam","賽速安","百香果","1","殺蟲劑"
"Thiamethoxam","賽速安","米類","0.1","殺蟲劑"
"Thiamethoxam","賽速安","西瓜","0.2","殺蟲劑"
"Thiamethoxam","賽速安","李","0.4","殺蟲劑"
"Thiamethoxam","賽速安","杏","0.5","殺蟲劑"
"Thiamethoxam","賽速安","杏仁","0.02","殺蟲劑"
"Thiamethoxam","賽速安","芒果","0.2","殺蟲劑"
"Thiamethoxam","賽速安","其他豆菜類(刀豆、毛豆、花豆、扁豆、豇豆、菜豆、萊豆、豌豆、樹豆、翼豆、蠶豆、鷹嘴豆除外)","0.01","殺蟲劑"
"Thiamethoxam","賽速安","豆薯","0.25","殺蟲劑"
"Thiamethoxam","賽速安","咖啡豆","0.2","殺蟲劑"
"Thiamethoxam","賽速安","其他果菜類(番茄除外)","0.5","殺蟲劑"
"Thiamethoxam","賽速安","油桃","0.4","殺蟲劑"
"Thiamethoxam","賽速安","狗尾草根","0.25","殺蟲劑"
"Thiamethoxam","賽速安","花豆(鮮)","0.02","殺蟲劑"
"Thiamethoxam","賽速安","芳香萬壽菊","2","殺蟲劑"
"Thiamethoxam","賽速安","芹菜","2","殺蟲劑"
"Thiamethoxam","賽速安","金針","0.5","殺蟲劑"
"Thiamethoxam","賽速安","青蔥","2","殺蟲劑"
"Thiamethoxam","賽速安","南瓜","0.2","殺蟲劑"
"Thiamethoxam","賽速安","扁豆","0.02","殺蟲劑"
"Thiamethoxam","賽速安","扁蒲","0.2","殺蟲劑"
"Thiamethoxam","賽速安","其他柑桔類(葡萄柚、檸檬除外)","1","殺蟲劑"
"Thiamethoxam","賽速安","柿","0.5","殺蟲劑"
"Thiamethoxam","賽速安","茄子","0.5","殺蟲劑"
"Thiamethoxam","賽速安","洋香瓜","0.2","殺蟲劑"
"Thiamethoxam","賽速安","紅鳳菜","2","殺蟲劑"
"Thiamethoxam","賽速安","菜豆","0.02","殺蟲劑"
"Thiamethoxam","賽速安","菠菜","2","殺蟲劑"
"Thiamethoxam","賽速安","萊豆","0.02","殺蟲劑"
"Thiamethoxam","賽速安","葉用甘藷","2","殺蟲劑"
"Thiamethoxam","賽速安","葉用豌豆","2","殺蟲劑"
"Thiamethoxam","賽速安","絲瓜","0.2","殺蟲劑"
"Thiamethoxam","賽速安","越瓜","0.2","殺蟲劑"
"Thiamethoxam","賽速安","大豆","0.02","殺蟲劑"
"Thiamethoxam","賽速安","黃金果","1","殺蟲劑"
"Thiamethoxam","賽速安","葡萄","0.3","殺蟲劑"
"Thiamethoxam","賽速安","葡萄柚","0.4","殺蟲劑"
"Thiamethoxam","賽速安","酪梨","1","殺蟲劑"
"Thiamethoxam","賽速安","榴槤蜜","1","殺蟲劑"
"Thiamethoxam","賽速安","辣椒(乾)","7","殺蟲劑"
"Thiamethoxam","賽速安","鳳梨","0.01","殺蟲劑"
"Thiamethoxam","賽速安","蓮霧","0.5","殺蟲劑"
"Thiamethoxam","賽速安","豌豆","0.02","殺蟲劑"
"Thiamethoxam","賽速安","樹豆(鮮)","0.02","殺蟲劑"
"Thiamethoxam","賽速安","蕈菜類","0.7","殺蟲劑"
"Thiamethoxam","賽速安","翼豆","0.02","殺蟲劑"
"Thiamethoxam","賽速安","闊包菊","2","殺蟲劑"
"Thiamethoxam","賽速安","闊葉大豆根","0.25","殺蟲劑"
"Thiamethoxam","賽速安","蕹菜","2","殺蟲劑"
"Thiamethoxam","賽速安","羅勒","2","殺蟲劑"
"Thiamethoxam","賽速安","檸檬","0.5","殺蟲劑"
"Thiamethoxam","賽速安","蘋果","0.2","殺蟲劑"
"Thiamethoxam","賽速安","櫻桃","0.5","殺蟲劑"
"Thiamethoxam","賽速安","蠶豆(鮮)","0.02","殺蟲劑"
"Thiodicarb","硫敵克","果菜類","1","殺蟲劑"
"Thiodicarb","硫敵克","芫荽","1","殺蟲劑"
"Thiodicarb","硫敵克","花豆(乾)","0.5","殺蟲劑"
"Thiodicarb","硫敵克","芹菜","2","殺蟲劑"
"Thiodicarb","硫敵克","青花菜","2","殺蟲劑"
"Thiodicarb","硫敵克","紅豆","0.5","殺蟲劑"
"Thiodicarb","硫敵克","根莖菜類","0.5","殺蟲劑"
"Thiodicarb","硫敵克","豇豆(乾)","0.5","殺蟲劑"
"Thiodicarb","硫敵克","野薑花","1","殺蟲劑"
"Thiodicarb","硫敵克","番荔枝","1","殺蟲劑"
"Thiodicarb","硫敵克","結球萵苣","5","殺蟲劑"
"Thiodicarb","硫敵克","落花生","0.5","殺蟲劑"
"Thiodicarb","硫敵克","綠豆","0.5","殺蟲劑"
"Thiodicarb","硫敵克","蓮子","0.5","殺蟲劑"
"Thiodicarb","硫敵克","蓮花","1","殺蟲劑"
"Thiodicarb","硫敵克","樹豆(乾)","0.5","殺蟲劑"
"Thiodicarb","硫敵克","蘋果","0.3","殺蟲劑"
"Thiodicarb","硫敵克","其他(蔬果類)*","0.01*","殺蟲劑"
"Thiodicarb","硫敵克","其他(穀類)*","0.02*","殺蟲劑"
"Thiodicarb","硫敵克","其他(茶類)*","0.05*","殺蟲劑"
"Thiofanox","硫伐隆","根莖菜類","0.2","殺蟲劑"
"Thiometon","硫滅松","柑桔類","1","殺蟲劑"
"Thiometon","硫滅松","乾豆類","0.2","殺蟲劑"
"Tolclofos-methyl","脫克松","不結球萵苣","2","殺菌劑"
"Tolclofos-methyl","脫克松","半結球萵苣","2","殺菌劑"
"Tolclofos-methyl","脫克松","洋香瓜","0.1","殺菌劑"
"Tolclofos-methyl","脫克松","馬鈴薯","0.2","殺菌劑"
"Tolclofos-methyl","脫克松","結球萵苣","2","殺菌劑"
"Tolclofos-methyl","脫克松","蘿蔔","0.1","殺菌劑"
"Tralomethrin","泰滅寧","包葉菜類","0.5","殺蟲劑"
"Tralomethrin","泰滅寧","瓜菜類","0.5","殺蟲劑"
"Tralomethrin","泰滅寧","豆菜類","0.5","殺蟲劑"
"Tralomethrin","泰滅寧","果菜類","0.5","殺蟲劑"
"Tralomethrin","泰滅寧","根莖菜類","0.5","殺蟲劑"
"Tralomethrin","泰滅寧","葵花籽","0.1","殺蟲劑"
"Triadimefon","三泰芬","小麥","0.1","殺菌劑"
"Triadimefon","三泰芬","大麥","0.5","殺菌劑"
"Triadimefon","三泰芬","大漿果類","0.5","殺菌劑"
"Triadimefon","三泰芬","小漿果類","0.5","殺菌劑"
"Triadimefon","三泰芬","牛蒡","0.1","殺菌劑"
"Triadimefon","三泰芬","瓜果類","0.5","殺菌劑"
"Triadimefon","三泰芬","瓜菜類","0.5","殺菌劑"
"Triadimefon","三泰芬","咖啡豆","0.05","殺菌劑"
"Triadimefon","三泰芬","果菜類","1","殺菌劑"
"Triadimefon","三泰芬","核果類","0.5","殺菌劑"
"Triadimefon","三泰芬","草莓","0.5","殺菌劑"
"Triadimefon","三泰芬","茶","0.5","殺菌劑"
"Triadimefon","三泰芬","乾豆類","0.1","殺菌劑"
"Triadimefon","三泰芬","梨果類","0.5","殺菌劑"
"Triadimefon","三泰芬","甜菜根","0.05","殺菌劑"
"Triadimefon","三泰芬","其他麥類(小麥、大麥除外)","0.2","殺菌劑"
"Triadimefon","三泰芬","朝鮮薊","0.7","殺菌劑"
"Triadimefon","三泰芬","辣椒(乾)","5","殺菌劑"
"Triadimefon","三泰芬","雜糧類(玉米除外)","0.2","殺菌劑"
"Triadimefon","三泰芬","其他(蔬果類)*","0.01*","殺菌劑"
"Triadimefon","三泰芬","其他(穀類)*","0.02*","殺菌劑"
"Triadimefon","三泰芬","其他(茶類)*","0.05*","殺菌劑"
"Triadimenol","三泰隆","蘋果","0.5","殺菌劑"
"Triadimenol","三泰隆","其他(蔬果類)*","0.01*","殺菌劑"
"Triadimenol","三泰隆","其他(穀類)*","0.02*","殺菌劑"
"Triadimenol","三泰隆","其他(茶類)*","0.05*","殺菌劑"
"Triazophos","三落松","大漿果類","0.5","殺蟲劑"
"Triazophos","三落松","白木耳","0.1","殺蟲劑"
"Triazophos","三落松","米類","0.05","殺蟲劑"
"Triazophos","三落松","香辛植物(果實)","0.07","殺蟲劑"
"Triazophos","三落松","香辛植物(根莖)","0.1","殺蟲劑"
"Triazophos","三落松","其他(蔬果類)*","0.01*","殺蟲劑"
"Triazophos","三落松","其他(穀類)*","0.02*","殺蟲劑"
"Triazophos","三落松","其他(茶類)*","0.05*","殺蟲劑"
"Trichlorfon","三氯松","柑桔類","0.5","殺蟲劑"
"Trichlorfon","三氯松","茶類","2","殺蟲劑"
"Trichlorfon","三氯松","其他(蔬果類)*","0.01*","殺蟲劑"
