製造廠名稱,製造廠地址,登錄號碼,登錄品項,國別,藥商名稱,是否在3年有效期間內,有效期限
"FE Unomedical Ltd.","Zavodskaya Str. 50, Fanipol 222750, Dzerzhinsk District, Minsk Region, Belarus","QSD8343","Umbilical occlusion device","BY","新加坡商康威特股份有限公司台灣分公司","Y","2020-12-03"
"FE Unomedical Ltd.","Zavodskaya Str. 50, Fanipol 222750, Dzerzhinsk District, Minsk Region, Belarus","QSD8343","Unometer Abdopressure and Kit","BY","新加坡商康威特股份有限公司台灣分公司","Y","2020-12-03"
"Medi/Nuclear Corporation, Inc.","4610 Littlejohn Street, Baldwin Park, CA 91706, U.S.A.","QSD8347","Radionuclide rebreathing system","US","寬澤國際有限公司","Y","2020-12-07"
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.","Building 9-13, Baiwangxin High-tech Industrial Park, Baimang, Xili Town, Nanshan, Shenzhen 51808, China","QSD6233","Gas machine for anesthesia or analgesia","CN","博宣寧股份有限公司","Y","2018-08-03"
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.","Building 9-13, Baiwangxin High-tech Industrial Park, Baimang, Xili Town, Nanshan, Shenzhen 51808, China","QSD6233","Continuous Ventilator","CN","博宣寧股份有限公司","Y","2018-08-03"
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.","Building 9-13, Baiwangxin High-tech Industrial Park, Baimang, Xili Town, Nanshan, Shenzhen 51808, China","QSD6233","Noncontinuous Ventilator(IPPB)","CN","博宣寧股份有限公司","Y","2018-08-03"
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.","Building 9-13, Baiwangxin High-tech Industrial Park, Baimang, Xili Town, Nanshan, Shenzhen 51808, China","QSD6233","Magnetic Resonance Diagnostic Device","CN","博宣寧股份有限公司","Y","2018-08-03"
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.","Building 9-13, Baiwangxin High-tech Industrial Park, Baimang, Xili Town, Nanshan, Shenzhen 51808, China","QSD6233","Ultrasonic Pulsed Doppler Imaging System","CN","博宣寧股份有限公司","Y","2018-08-03"
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.","Building 9-13, Baiwangxin High-tech Industrial Park, Baimang, Xili Town, Nanshan, Shenzhen 51808, China","QSD6233","Diagnostic Ultrasonic Transducer","CN","博宣寧股份有限公司","Y","2018-08-03"
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.","Building 9-13, Baiwangxin High-tech Industrial Park, Baimang, Xili Town, Nanshan, Shenzhen 51808, China","QSD6233","Stationary X-Ray System","CN","博宣寧股份有限公司","Y","2018-08-03"
"Henan Tuoren Medical Device Co., Ltd.","Weiyuan Industrial Zone, Menggang, Changyuan County, 453400 Henan, China","QSD8341","Oropharyngeal airway(Sterile)","CN","亞仕丹企業有限公司","Y","2020-12-07"
"Henan Tuoren Medical Device Co., Ltd.","Weiyuan Industrial Zone, Menggang, Changyuan County, 453400 Henan, China","QSD8341","Anesthesia conduction needle","CN","亞仕丹企業有限公司","Y","2020-12-07"
"Henan Tuoren Medical Device Co., Ltd.","Weiyuan Industrial Zone, Menggang, Changyuan County, 453400 Henan, China","QSD8341","Anesthesia breathing circuit(Sterile)","CN","亞仕丹企業有限公司","Y","2020-12-07"
"Henan Tuoren Medical Device Co., Ltd.","Weiyuan Industrial Zone, Menggang, Changyuan County, 453400 Henan, China","QSD8341","Heat and moisture condenser (artificial nose)(Sterile)","CN","亞仕丹企業有限公司","Y","2020-12-07"
"Henan Tuoren Medical Device Co., Ltd.","Weiyuan Industrial Zone, Menggang, Changyuan County, 453400 Henan, China","QSD8341","Tracheal tube","CN","亞仕丹企業有限公司","Y","2020-12-07"
"Henan Tuoren Medical Device Co., Ltd.","Weiyuan Industrial Zone, Menggang, Changyuan County, 453400 Henan, China","QSD8341","Tracheal/bronchial differential ventilation tube","CN","亞仕丹企業有限公司","Y","2020-12-07"
"Henan Tuoren Medical Device Co., Ltd.","Weiyuan Industrial Zone, Menggang, Changyuan County, 453400 Henan, China","QSD8341","Tracheal tube stylet(Sterile)","CN","亞仕丹企業有限公司","Y","2020-12-07"
"Henan Tuoren Medical Device Co., Ltd.","Weiyuan Industrial Zone, Menggang, Changyuan County, 453400 Henan, China","QSD8341","Tracheostomy tube and tube cuff","CN","亞仕丹企業有限公司","Y","2020-12-07"
"Henan Tuoren Medical Device Co., Ltd.","Weiyuan Industrial Zone, Menggang, Changyuan County, 453400 Henan, China","QSD8341","Intravascular catheter","CN","亞仕丹企業有限公司","Y","2020-12-07"
"Eiken Chemical Co., Ltd. Nogi Plant","143 Nogi, Nogi-machi, Shimotsuga-gun, Tochigi 329-0114, Japan","QSD2288","Urinary glucose (nonquantitative) test system","JP","輝生貿易有限公司","Y","2019-07-20"
"Energist Ltd.","2 Park Pavilions, Clos Llyn Cwm, Valley Way, Enterprise Park, Swansea, SA6 8QY, UK","QSD7063","Electrosurgical Cutting and Coagulation Device and Accessories","JP","博而美國際股份有限公司","Y","2017-12-17"
"Lifetech Scientific (Shenzhenn) Co., Ltd.","Floor 1-5, Cybio Electronic Building,Langshan 2nd Street, North Area of High-tech Park, Nanshan District, Shenzhen 518057, China","QSD8362","Atrial septal detect(ASD) occluder (Sterile)","CN","鎧盛醫療器材科技股份有限公司","Y","2017-12-17"
"Lifetech Scientific (Shenzhen) Co., Ltd.","Floor 1-5, Cybio Electronic Building, Langshan 2nd Street, North Area of High-tech Park, Nanshan District, Shenzhen 518057, China","QSD8362","Atrial Septal Defect(ASD) Occluder (Sterile)","CN","鎧盛醫療器材科技股份有限公司","Y","2020-12-16"
"Lifetech Scientific (Shenzhenn) Co., Ltd.","Floor 1-5, Cybio Electronic Building,Langshan 2nd Street, North Area of High-tech Park, Nanshan District, Shenzhen 518057, China","QSD8362","Ventricular septal defect(VSD) occluder (Sterile","CN","鎧盛醫療器材科技股份有限公司","Y","2017-12-17"
"Lifetech Scientific (Shenzhen) Co., Ltd.","Floor 1-5, Cybio Electronic Building, Langshan 2nd Street, North Area of High-tech Park, Nanshan District, Shenzhen 518057, China","QSD8362","Ventricular Septal Defect(VSD) Occluder (Sterile)","CN","鎧盛醫療器材科技股份有限公司","Y","2020-12-16"
"Lifetech Scientific (Shenzhenn) Co., Ltd.","Floor 1-5, Cybio Electronic Building,Langshan 2nd Street, North Area of High-tech Park, Nanshan District, Shenzhen 518057, China","QSD8362","Arterial embolization device","CN","鎧盛醫療器材科技股份有限公司","Y","2017-12-17"
"Lifetech Scientific (Shenzhen) Co., Ltd.","Floor 1-5, Cybio Electronic Building, Langshan 2nd Street, North Area of High-tech Park, Nanshan District, Shenzhen 518057, China","QSD8362","Arterial embolization device","CN","鎧盛醫療器材科技股份有限公司","Y","2020-12-16"
"Lifetech Scientific (Shenzhenn) Co., Ltd.","Floor 1-5, Cybio Electronic Building,Langshan 2nd Street, North Area of High-tech Park, Nanshan District, Shenzhen 518057, China","QSD8362","Catheter introducer","CN","鎧盛醫療器材科技股份有限公司","Y","2017-12-17"
"Lifetech Scientific (Shenzhen) Co., Ltd.","Floor 1-5, Cybio Electronic Building, Langshan 2nd Street, North Area of High-tech Park, Nanshan District, Shenzhen 518057, China","QSD8362","Catheter introducer","CN","鎧盛醫療器材科技股份有限公司","Y","2020-12-16"
"Lepu Medical (Beijing) Co., Ltd.","No.37 Chaoqian Rd., Changping District 102200, Beijing, China","QSD8365","Vessel Dilator for Percutaneous Catheterization","CN","怡健股份有限公司","Y","2017-12-18"
"Lepu Medical (Beijing) Co., Ltd.","No.37 Chaoqian Rd., Changping District 102200, Beijing, China","QSD8365","Catheter Guide Wire","CN","怡健股份有限公司","Y","2017-12-18"
"Lepu Medical (Beijing) Co., Ltd.","No.37 Chaoqian Rd., Changping District 102200, Beijing, China","QSD8365","Catheter Introducer","CN","怡健股份有限公司","Y","2017-12-18"
"Lepu Medical (Beijing) Co., Ltd.","No.37 Chaoqian Rd., Changping District 102200, Beijing, China","QSD8365","Angiographic Injector and Syringe","CN","怡健股份有限公司","Y","2017-12-18"
"Lepu Medical (Beijing) Co., Ltd.","No.37 Chaoqian Rd., Changping District 102200, Beijing, China","QSD8365","Cardiopulmonary Bypass Adaotor, Stopcock,Manifold,or Fitting","CN","怡健股份有限公司","Y","2017-12-18"
"The Binding Site Group Ltd.","8 Calthorpe Road, Edgbaston Birmingham, B15 1QT, United Kingdom","QSD6663","Albumin immunological test system","GB","太暘生物科技股份有限公司","Y","2020-09-03"
"The Binding Site Group Ltd.","8 Calthorpe Road, Edgbaston Birmingham, B15 1QT, United Kingdom","QSD6663","Beta-globulin immunological test system","GB","太暘生物科技股份有限公司","Y","2020-09-03"
"The Binding Site Group Ltd.","8 Calthorpe Road, Edgbaston Birmingham, B15 1QT, United Kingdom","QSD6663","Lipoprotein test system","GB","太暘生物科技股份有限公司","Y","2020-09-03"
"The Binding Site Group Ltd.","8 Calthorpe Road, Edgbaston Birmingham, B15 1QT, United Kingdom","QSD6663","Streptococcus spp. exoenzyme reagents","GB","太暘生物科技股份有限公司","Y","2020-09-03"
"The Binding Site Group Ltd.","8 Calthorpe Road, Edgbaston Birmingham, B15 1QT, United Kingdom","QSD6663","Influenza virus serological reagents","GB","太暘生物科技股份有限公司","Y","2020-09-03"
"Ningbo Medsun Medical Co., Ltd.","No.628, Zhenning East Road, Zhenhai Advanced, Technology Development Zone, 315200 Ningbo, China","QSD8369","Blood Lancet for single use(Sterile)","CN","厚美德生物科技股份有限公司","Y","2017-12-27"
"Ningbo Medsun Medical Co., Ltd.","No.628, Zhenning East Road, Zhenhai Advanced, Technology Development Zone, 315200 Ningbo, China","QSD8369","Lancing Device","CN","厚美德生物科技股份有限公司","Y","2017-12-27"
"ALN","589 Chemin du Niel, 83230 Bormes Les Mimosas, France","QSD8379","Cardiovascular intravascular filter","FR","揚通企業有限公司","Y","2017-12-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Tumor-associated antigen immunological test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Calcitonin test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Adrenocorticotropic hormone (ACTH) test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Aldosterone test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Angiotensin I and renin test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Human growth hormone test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Human chorionic gonadotropin (HCG) test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Estradiol test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","17-Hydroxyprogesterone test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Testosterone test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Progesterone test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Free thyroxine test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Thyroxine-binding globulin test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Thyroid autoantibody immunological test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Total triiodothyronine test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Total thyroxine test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Thyroid stimulating hormone test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","C-peptides of proinsulin test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Immunoreactive insulin test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Parathyroid hormone test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Trypsin test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Gastrin test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Multiple autoantibodies immunological test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Alkaline phosphatase or isoenzymes test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Calibrator","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Quality control material (assayed and unassayed)","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"CISBIO BIOASSAYS","Parc Marcel Boiteux-BP 84175 -30200 Codolet, France","QSD4314","Cortisol (hydrocortisone and hydroxycorticosterone) test system","FR","昶洋貿易股份有限公司","Y","2020-08-26"
"OV World Co., Ltd.","(Gasan-dong, Fomatec Bd.) A-202,213, 205-28, Gasan digital 1-ro, Geumcheon-gu, Seoul, Korea","QSD8374","Absorbable Polydioxanone Surgical Suture","KR","龍翔生物科技股份有限公司","Y","2017-12-25"
"Wenzhou Beipu Science & Technology Co., Ltd.","No.7 Jinshui Road, Wenzhou Industrial Park, Zhejiang Province, 325013 Wenzhou, China","QSD8377","Piston Syringe","CN","台灣嘉鎂聯合有限公司","Y","2017-12-25"
"Wenzhou Beipu Science & Technology Co., Ltd.","No.7 Jinshui Road, Wenzhou Industrial Park, Zhejiang Province, 325013 Wenzhou, China","QSD8377","Hypodermic Single Lumen Needle","CN","台灣嘉鎂聯合有限公司","Y","2017-12-25"
"Whiteley Corporation Pty Ltd","19-23 Laverick Avenue, Tomago, NSW, 2322, Australia","QSD8378","High Level Disinfectant","DO","正昌容生技有限公司","Y","2017-12-25"
"Icare Finland Oy","Äyritie 22, FI-01510 Vantaa, Finland","QSD8382","Tonometer and Accessories","FI","邁偉國際有限公司","Y","2017-12-29"
"Roche Diagnostics GmbH","Sandhofer Strasse 116, 68305 Mannheim Germany","QSD8384","Treponema pallidum nontreponemal test reagents","DE","台灣羅氏醫療診斷設備股份有限公司","Y","2017-12-30"
"Roche Diagnostics GmbH","Sandhofer Strasse 116, 68305 Mannheim Germany","QSD8384","RNA Preanalytical Systems","DE","台灣羅氏醫療診斷設備股份有限公司","Y","2017-12-30"
"Roche Diagnostics GmbH","Sandhofer Strasse 116, 68305 Mannheim Germany","QSD8384","Urinary bilirubin and its conjugates (nonquantitative) test system","DE","台灣羅氏醫療診斷設備股份有限公司","Y","2017-12-30"
"Roche Diagnostics GmbH","Sandhofer Strasse 116, 68305 Mannheim Germany","QSD8384","Urinary urobilinogen (nonquantitative) test system","DE","台灣羅氏醫療診斷設備股份有限公司","Y","2017-12-30"
"Roche Diagnostics GmbH","Sandhofer Strasse 116, 68305 Mannheim Germany","QSD8384","Calibrator","DE","台灣羅氏醫療診斷設備股份有限公司","Y","2017-12-30"
"Roche Diagnostics GmbH","Sandhofer Strasse 116, 68305 Mannheim Germany","QSD8384","AMH(Anti-Mullerian Hormone","DE","台灣羅氏醫療診斷設備股份有限公司","Y","2017-12-30"
"DMP Ltd.","2nd Km kalyvion Avenue, Markopoulo Industrial Zone, Markopoulo, Greece 19003","QSD8380","Impression material","GR","宏煜國際貿易股份有限公司","Y","2017-12-30"
"DMP Dental Industry S.A.","Kalyvion Avenue, Markopoulo Industrial Zone, Attiki 19003, GREECE","QSD8380","Impression material","GR","宏煜國際貿易股份有限公司","Y","2017-12-30"
"DMP Ltd.","2nd Km kalyvion Avenue, Markopoulo Industrial Zone, Markopoulo, Greece 19003","QSD8380","Resin tooth bonding agent","GR","宏煜國際貿易股份有限公司","Y","2017-12-30"
"DMP Dental Industry S.A.","Kalyvion Avenue, Markopoulo Industrial Zone, Attiki 19003, GREECE","QSD8380","Resin tooth bonding agent","GR","宏煜國際貿易股份有限公司","Y","2017-12-30"
"DMP Ltd.","2nd Km kalyvion Avenue, Markopoulo Industrial Zone, Markopoulo, Greece 19003","QSD8380","Tooth shade resin material","GR","宏煜國際貿易股份有限公司","Y","2017-12-30"
