機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","家福聯合藥局","桃園市","桃園區","中山路６２３號","杜佳曄","女","03-4614133","Y"
"開業","敏誠大藥局","桃園市","桃園區","經國路３３３號","吳開明","女","03-3166536","Y"
"開業","怡家藥局","桃園市","桃園區","南華街１０６號１樓","褚建榮","男","03-3362262","Y"
"開業","芳鄰藥局","桃園市","桃園區","昆明路３９號","朱玉倩","女","03-3679498","Y"
"開業","仁悅藥局","桃園市","桃園區","中山路６８號","莊雅婷","女","03-3361718","Y"
"開業","惠邁健保藥局","桃園市","桃園區","莊敬路二段１０３號１樓","周文惠","女","03-3026491","Y"
"開業","躍獅省桃藥局","桃園市","桃園區","龍壽街２４號","林琦樺","女","03-3791488","Y"
"開業","和康藥局","桃園市","桃園區","三民路三段５９１號１樓","陳文一","男","0938043888","Y"
"開業","桃康藥局","桃園市","桃園區","桃鶯路２０３號","張家瑜","女","03-3641815","Y"
"開業","桃園中正藥局","桃園市","桃園區","中正路３７３號","郭建宏","男","03-3381600","Y"
"開業","大廟藥局","桃園市","桃園區","中山路１５８號１樓","徐瑋強","男","03-3337006","Y"
"開業","經國藥局","桃園市","桃園區","經國路２００號","陳宣寰","","03-3151959","Y"
"開業","乙川藥局","桃園市","桃園區","中正路５７６號","鍾沛怡","女","03-3368758","Y"
"開業","多多藥局","桃園市","桃園區","南平路１８５號１樓","黃威傑","男","03-3162133","Y"
"開業","奧美藥局","桃園市","桃園區","忠義里大業路一段８６號１樓","鄭志弘","男","03-3321551","Y"
"開業","全球龍安藥局","桃園市","桃園區","龍安街１１１號","謝志明","男","03-3609639","Y"
"開業","桃園中山藥局","桃園市","桃園區","中山路７０７號","蕭天佑","男","03-2207168","Y"
"開業","復興藥局","桃園市","桃園區","復興路５７、５９號","黃俊才","男","03-3398979","Y"
"開業","興業盛康藥局","桃園市","桃園區","春日里大業路二段１５號１樓","楊勝凱","男","03-3163569","Y"
"開業","熊寶寶藥局","桃園市","桃園區","延平路１１１號","張偉民","男","03-3636915","Y"
"開業","健安藥局","桃園市","桃園區","民生路２９５號","康登盛","男","033326941","Y"
"開業","慈安藥局","桃園市","桃園區","永安路三八三號","盧秀蘭","女","3369998","Y"
"開業","弘光藥師藥局","桃園市","桃園區","國際路一段１１３５號","徐菁黛","女","2170167","Y"
"開業","正安藥局","桃園市","桃園區","安東街５８號","郭素珍","女","033329461","Y"
"開業","光生藥局","桃園市","桃園區","春日路１４８６號","曾乾培","男","033255059","Y"
"開業","大國民藥局","桃園市","桃園區","中正路５７８號１樓","楊炯南","男","03-3374984","Y"
"開業","大心藥局","桃園市","桃園區","中平路１４１號","鄭憲鴻","男","03-2209842","Y"
"開業","人仁藥局","桃園市","桃園區","南華街１８０號","陳柏勳","男","","Y"
"開業","日春藥局","桃園市","桃園區","民族路６９號","林志明","男","033329874","N"
"開業","志成藥局","桃園市","桃園區","永安路８７號","陳素卿","女","03-3349632","Y"
"開業","泰吉藥局","桃園市","桃園區","中正二街２４號","張國威","男","033345780","N"
"開業","聖昌藥師藥局","桃園市","桃園區","中正路１２３８號１樓","張源深","男","033266654","Y"
"開業","南門藥局","桃園市","桃園區","南華街５３號","徐鳳池","男","033335395","Y"
"開業","合祥藥局","桃園市","桃園區","國際路二段八號一樓","孫哲君","女","03-3703010","Y"
"開業","親子藥局","桃園市","桃園區","南平路１９５號","吳碧玲","女","03-3462407","Y"
"開業","?喜藥局","桃園市","桃園區","壽星街２３號１樓","管源喜","男","03-3793810","N"
"開業","三民藥師藥局","桃園市","桃園區","三民路三段３３７號","鄭惠珍","女","033394080","N"
"開業","同德藥局","桃園市","桃園區","同德十街四三號","蔡俊德","男","033552266","Y"
"開業","合順保健藥局","桃園市","桃園區","新生路六四號","林宜嫻","女","03-3386066","N"
"開業","桂泓藥局","桃園市","桃園區","慈文路３６９號","許時能","男","033550998","N"
"開業","宏升藥局","桃園市","桃園區","三民路三段五一二號","廖淑婷","女","03-3672307","Y"
"開業","長鴻藥師藥局","桃園市","桃園區","永安路２７７之５號","黃正曜","男","033324728","Y"
"開業","高田藥師藥局","桃園市","龜山區","山鶯路７６號","謝茵淇","女","03-3336363","Y"
"開業","中興藥局","桃園市","龜山區","中興路202號","吳姈娟","女","3591755","Y"
"開業","德佑藥局","桃園市","龜山區","新興街２９３號","陳建佑","男","033283556","Y"
"開業","日日鴻藥局","桃園市","龜山區","頂興路三一之六號","趙福星","男","03-3196304","N"
"開業","百佑藥局","桃園市","龜山區","中興路一段１８號","黃俊寧","男","03-3200428","Y"
"開業","嘉惠中西藥局","桃園市","龜山區","文化七路７９－１號１樓","蔡雅惠","女","03-3183837","Y"
"開業","仁康藥局","桃園市","龜山區","文興路７８號１樓","劉浚騰","","03-3182575","Y"
"開業","博爾康生活藥局","桃園市","龜山區","大同路２５０號１樓","林銘晨","","03-3506588","Y"
"開業","文新藥局","桃園市","龜山區","文化二路７１－１號１樓","李雅婷","女","03-3978659","Y"
"開業","桃園龜山藥局","桃園市","龜山區","萬壽路二段８９６號","黃宏銓","","033203312","Y"
"開業","欣欣藥局","桃園市","龜山區","文青路２５０號１樓","邱金鐘","男","03-3289863","Y"
"開業","新資生龜山大藥局","桃園市","龜山區","大同里自強東路１號","邱錫昌","男","03-4636831","Y"
"開業","佑全藥局","桃園市","龜山區","幸福三街３１號","陳元懋","男","03-3193036","Y"
"開業","文青藥局","桃園市","龜山區","文青路２９６號１樓","陳月英","女","0972118196","Y"
"開業","明昌藥局","桃園市","龜山區","中興里萬壽路二段１１９１－６號","吳正道","男","03-350-1205","Y"
"開業","帕米爾藥局","桃園市","龜山區","萬壽路二段９９１號","李秀慧","女","03-3295522","Y"
"開業","家和藥局","桃園市","龜山區","建國東路９７號","林川祐","男","03-3196416","Y"
"開業","南崁南祥藥局","桃園市","龜山區","南祥路４６號","孫民原","男","03-2227733","Y"
"開業","凱悅藥局","桃園市","龜山區","復興一路126號","黃莞倩","","03-3972052","Y"
"開業","德康藥局","桃園市","龜山區","復興三路３－３號","黃家弘","男","03-3186468","Y"
"開業","泰順藥師藥局","桃園市","龜山區","中興路４１５號","蔡昌霖","男","03-3202789","Y"
"開業","和信藥局","桃園市","龜山區","南祥路５８號１樓","劉秋霞","女","(03)212-4028","Y"
"開業","中原藥局","桃園市","八德區","廣福路148號","賴榮順","男","0916304380","Y"
"開業","和生藥局","桃園市","八德區","興豐路５８８號","張秀英","","033688368","Y"
"開業","中信藥局","桃園市","八德區","中華路三ＯＯ號一樓","羅能結","男","03-3786085","N"
"開業","周氏大藥局","桃園市","八德區","介壽路一段９５６號","陳麗惠","女","033663507","Y"
"開業","宏吉藥局","桃園市","八德區","桃園縣八德鄉興豐路２９２號","林俞君","女","03-3685618","N"
"開業","厚仁藥局","桃園市","八德區","永福街１１號","陳錦寶","男","033611071","Y"
"開業","和泰示範藥局","桃園市","八德區","介壽路二段一Ｏ九五號","陳世傑","男","03-3654788","N"
"開業","安平藥局","桃園市","八德區","興豐路６５２號１樓","石自強","男","03-3732373","Y"
"開業","晨鴻藥師藥局","桃園市","八德區","桃鶯路７號１樓","林明宏","男","03-3764299","Y"
"開業","吉康生活藥局","桃園市","八德區","義勇街一二Ｏ號","楊嘉慶","男","3768577","Y"
"開業","健康中西藥師藥局","桃園市","八德區","桃鶯路四十五號","陳瑟琴","女","03-3638373","Y"
"開業","慶鴻大藥局","桃園市","八德區","高城二街９巷１８號","徐名鴻","男","033691805","Y"
"開業","大湳鴻安藥局","桃園市","八德區","介壽路二段三六八號","安寶錦","女","(03)3665371","Y"
"開業","蘭台藥局","桃園市","八德區","介壽路二段二Ｏ六號","楊一宏","男","03-3776617","Y"
"開業","信發藥局","桃園市","八德區","桃鶯路二十四號","李明燕","女","03-3665000","Y"
"開業","八德藥局","桃園市","八德區","廣褔路一七八號二樓","林秋琴","女","03-3777196","Y"
"開業","興豐藥局","桃園市","八德區","介壽路二段一一七五號","林郁晟","男","0917278533","Y"
"開業","中仁大藥局","桃園市","八德區","介壽路二段６８５巷６６弄５６號１樓","張榮華","男","033652882","Y"
"開業","瑞誠藥局","桃園市","八德區","介壽路一段八九八之一號","蕭貴蘭","女","03-3674830","Y"
"開業","成大藥局","桃園市","八德區","廣福路１４１號","楊火遜","男","+033661575","Y"
"開業","神通藥局","桃園市","八德區","廣福路１０３號","李合海","男","033663017","N"
"開業","安慧藥局","桃園市","八德區","介壽路一段七三三號","謝淑慧","","033636131","Y"
"開業","嘉家藥局","桃園市","八德區","介壽路ㄧ段７８２號","李今吉","男","03-3749192","Y"
"開業","康健藥局","桃園市","八德區","介壽路ㄧ段８６３號","林志霖","男","03-3617226","Y"
"開業","健民大藥局","桃園市","八德區","介壽路二段２８２號","陳惠萍","女","03-3666639","Y"
"開業","宏昌藥局","桃園市","八德區","大慶里介壽路一段８９０號","黃瑞真","女","033639797","Y"
"開業","悅康藥局","桃園市","八德區","介壽路一段９１６號","蘇于芳","女","03-3662930","Y"
"開業","康聯藥局","桃園市","八德區","中正路２６號","連德誠","","03-3655311",""
"開業","慈幼藥局","桃園市","八德區","忠勇六街７號","林國華","男","03-3749915","Y"
"開業","博泰藥局","桃園市","八德區","介壽路二段９８２號","呂文達","男","03-3731010","Y"
"開業","新寶樹藥局","桃園市","八德區","介壽路一段９７４號","莊詠翔","","03-3770000","Y"
"開業","禎祐示範藥局","桃園市","八德區","大智路７號","陳善慧","女","03-3675582","Y"
"開業","東林藥局","桃園市","八德區","和義街１３號１樓","蔡明宏","男","03-3761129","Y"
"開業","維益特藥局","桃園市","八德區","和平路１８８號１樓","林仁貴","男","03-3764949",""
"開業","我家藥局","桃園市","八德區","興豐路８３７號","朱真儀","女","03-3732736","Y"
"開業","介壽啄木鳥藥局","桃園市","八德區","介壽路二段1068號","傅光群","男","03-3656375","Y"
"開業","正忠藥師藥局","桃園市","大溪區","介壽路八四六號","黃瑛勝","男","03-3072752","N"
"開業","延安藥局","桃園市","大溪區","員林路二段３０１號","彭明達","男","0 0 0","N"
"開業","資生大藥局","桃園市","大溪區","康莊路１３２號","徐瑞櫻","女","033882276","Y"
"開業","宜暉健保藥局","桃園市","大溪區","介壽路７１８號","邱秀春","女","03-3806695","Y"
"開業","上上藥局","桃園市","大溪區","仁文里介壽路１１７９號１樓","劉勝銘","男","03-3809179","Y"
"開業","吉新藥局","桃園市","大溪區","和平路２３號","李衍孝","","033882171","Y"
"開業","天德藥局","桃園市","大溪區","復興路一號一樓","柯煖","","03-3883361","Y"
"開業","康莊藥局","桃園市","大溪區","康莊路一Ｏ二號","朱恩頤","女","03-3870239","Y"
"開業","利安藥局","桃園市","大園區","新生路135號","卓凌珠","女","03-3853315","Y"
"開業","永固安藥局","桃園市","大園區","大園村中山南路５６號","蘇國勁","男","033867233","Y"
"開業","勝峰藥師藥局","桃園市","大園區","?林里３鄰?林路５１號１樓","康育銍","男","03-3835588","N"
"開業","國中藥局","桃園市","大園區","中山北路一二八號","陳美惠","","03-3852256","Y"
"開業","唯新藥局","桃園市","大園區","忠孝一街１１號１樓","江昱螢","女","3869380","Y"
"開業","麒安藥局","桃園市","大園區","新生路八十三號","楊秋美","女","03-3858368","Y"
"開業","永和藥局","桃園市","大園區","忠孝一街３０號","薛辛連","男","033861991","Y"
"開業","嘉進藥局","桃園市","大園區","竹圍街２６號","楊秀束","女","033835559","Y"
"開業","新明藥局","桃園市","大園區","中華路７７號","朱玉修","","03-3851838","Y"
"開業","青埔長青藥師藥局","桃園市","大園區","新生路四段２５１號","廖慧齡","女","0975678926","Y"
