年度,月份,分類,檢體名稱,農藥殘留量,抽樣衛生局,抽樣地點
"106","07~08","香辛植物及其他草木本植物","菩堤子","合格","高雄市政府衛生局","平易行/高雄市三民區三鳳中街146號"
"106","07~08","香辛植物及其他草木本植物","臺灣菊花","合格","新竹縣政府衛生局","禎德堂中藥房/新竹縣竹東鎮東寧路二段321號"
"106","07~08","香辛植物及其他草木本植物","六角英","合格","雲林縣衛生局","台灣糖業股份有限公司量販事業部北港量販店/雲林縣北港鎮華南路101號"
"106","07~08","香辛植物及其他草木本植物","玫瑰","合格","臺南市政府衛生局","芳菲花草茶/台南市東區崇善路579號"
"106","07~08","香辛植物及其他草木本植物","歐粉玫瑰","合格","臺南市政府衛生局","泉元商店/台南市中西區康樂街309.311.313.315號"
"106","07~08","香辛植物及其他草木本植物","杭菊","合格","臺南市政府衛生局","芳菲花草茶/台南市東區崇善路579號"
"106","07~08","香辛植物及其他草木本植物","生機杭白菊","合格","臺南市政府衛生局","金泉成/台南市中西區民族路二段284號"
"106","07~08","香辛植物及其他草木本植物","粉紅玫瑰花朵","合格","臺南市政府衛生局","長樺國際有限公司/台南市北區武聖路246之1號"
"106","07~08","香辛植物及其他草木本植物","玫瑰花瓣","合格","臺南市政府衛生局","長樺國際有限公司/台南市北區大港里大興街246巷20號2樓"
"106","07~08","香辛植物及其他草木本植物","咸豐草","合格","澎湖縣衛生局","漢方飲料加盟店(漢方苦茶清涼舖)/澎湖縣馬公市東文里大賢街188巷2號"
"106","07~08","香辛植物及其他草木本植物","風茹草","合格","澎湖縣衛生局","愛鄉民宿(四眼井風情店)/澎湖縣馬公市正義街14號"
"106","07~08","香辛植物及其他草木本植物","風茹草","合格","澎湖縣衛生局","風茹草-謝自謀/澎湖縣湖西鄉白坑村35之1號"
"106","07~08","香辛植物及其他草木本植物","風茹草","合格","澎湖縣衛生局","仙人掌冰城/澎湖縣馬公市中正路32-5號"
"106","07~08","香辛植物及其他草木本植物","風茹草","合格","澎湖縣衛生局","劉智忠檸檬汁/澎湖縣馬公市中正路59號"
"106","07~08","香辛植物及其他草木本植物","仙草","合格","高雄市政府衛生局","進男青草茶(岡山男青草茶)/高雄市岡山區壽天路45號1樓"
"106","07~08","香辛植物及其他草木本植物","仙草","合格","高雄市政府衛生局","正宗岡山阿公店青草茶/高雄市岡山區壽天里10鄰公園路1-1號"
"106","07~08","香辛植物及其他草木本植物","香菜","施得圃Pendimethalin 0.02 (不符使用規定)、達滅芬Dimethomorph 0.02 (不符使用規定)、賓克隆Pencycuron 0.05 (不符使用規定)、普拔克Propamocarb hydrochloride 0.38 (不符使用規定)","嘉義市政府衛生局","頂好德明店/嘉義市德明路128號"
"106","07~08","香辛植物及其他草木本植物","芫荽","福多寧Flutolanil 0.05 (不符使用規定)、撲滅寧Procymidone 0.02 (不符使用規定)、達特南Dinotefuran 0.02 (不得檢出)、理有龍Linuron 0.02 (不得檢出)、百克敏Pyraclostrobin 0.12 (不符使用規定)","花蓮縣衛生局","奕薇企業行/花蓮縣花蓮市中美一街"
"106","07~08","香辛植物及其他草木本植物","芫荽","待克利Difenoconazole 0.11 (不符使用規定)、福多寧Flutolanil 0.08 (不符使用規定)、撲滅寧Procymidone 0.19 (不符使用規定)、亞滅培Acetamiprid 0.05 (不符使用規定)、達滅芬Dimethomorph 0.08 (不符使用規定)、美氟綜Metaflumizone 0.02 (不符使用規定)、賓克隆Pencycuron 0.16 (不符使用規定)","花蓮縣衛生局","新永發商號/花蓮縣瑞穗鄉瑞穗市場12號"
"106","07~08","香辛植物及其他草木本植物","香菜","陶斯松Chlorpyrifos 0.02 (不符使用規定)、施得圃Pendimethalin 0.02 (不符使用規定)、撲滅寧Procymidone 0.02 (不符使用規定)","宜蘭縣政府衛生局","楊惠卿菜攤/宜蘭縣宜蘭市復興路2段168號攤商"
"106","07~08","香辛植物及其他草木本植物","香菜","陶斯松Chlorpyrifos 0.04 (不符使用規定)、施得圃Pendimethalin 0.02 (不符使用規定)、撲滅寧Procymidone 0.02 (不符使用規定)、達滅芬Dimethomorph 0.02 (不符使用規定)","宜蘭縣政府衛生局","弘成菜行/宜蘭縣羅東鎮北成里建國街30號"
"106","07~08","香辛植物及其他草木本植物","特級台灣菊花","合格","宜蘭縣政府衛生局","廣生藥房/宜蘭縣宜蘭市中山路3段138號"
"106","07~08","香辛植物及其他草木本植物","台灣菊花","合格","宜蘭縣政府衛生局","寶元堂蔘藥行/宜蘭縣羅東鎮民生路25號"
"106","07~08","香辛植物及其他草木本植物","生機杭菊","合格","宜蘭縣政府衛生局","寶元堂蔘藥行/宜蘭縣羅東鎮民生路25號"
"106","07~08","香辛植物及其他草木本植物","生機杭菊","合格","屏東縣政府衛生局","光明堂蔘藥行/屏東縣潮州鎮六合路43號"
"106","07~08","香辛植物及其他草木本植物","咸豐草","陶斯松Chlorpyrifos 0.13 (不符使用規定)","嘉義市政府衛生局","勝安堂百草鋪/嘉義市東區忠孝路35號/(05)222-7396"
"106","07~08","香辛植物及其他草木本植物","切仙草(019)","合格","嘉義市政府衛生局","福本永祥中藥房/嘉義市東區民族路287號"
"106","07~08","香辛植物及其他草木本植物","粉紅玫瑰花","合格","新竹縣政府衛生局","老大生中西藥局/新竹縣竹東鎮大同路36號"
"106","07~08","香辛植物及其他草木本植物","玫瑰花","合格","新竹縣政府衛生局","松田園微酵自然農坊/新竹縣竹北市文興路一段12號"
"106","07~08","香辛植物及其他草木本植物","粉紅玫瑰花朵","合格","新竹縣政府衛生局","艾佳食品原料行/新竹縣竹北市成功八路286號"
"106","07~08","香辛植物及其他草木本植物","粉紅花瓣","合格","新竹縣政府衛生局","艾佳食品原料行/新竹縣竹北市成功八路286號"
"106","07~08","香辛植物及其他草木本植物","杭菊","合格","南投縣政府衛生局","家福股份有限公司/南投縣南投市三和三路21號"
"106","07~08","香辛植物及其他草木本植物","生機杭菊","合格","南投縣政府衛生局","豪記蔘藥行/南投縣草屯鎮中山街336號"
"106","07~08","香辛植物及其他草木本植物","歐洲粉玫瑰花","平克座Penconazole 0.11 (不符使用規定)","南投縣政府衛生局","源益蔘藥行/南投縣草屯鎮碧山南路33號"
"106","07~08","香辛植物及其他草木本植物","台灣菊花","合格","南投縣政府衛生局","晉晟蔘藥行/南投縣竹山鎮集山路三段203-1號"
"106","07~08","香辛植物及其他草木本植物","台灣菊花","合格","南投縣政府衛生局","純正中藥房販售部/南投縣鹿谷鄉中正路二段34號"
"106","07~08","香辛植物及其他草木本植物","香茹","合格","臺東縣衛生局","神農百草苦茶/台東縣台東市博愛路416號"
"106","07~08","香辛植物及其他草木本植物","仙草","合格","臺東縣衛生局","仙草屋/台東縣台東市寶桑路148號"
"106","07~08","香辛植物及其他草木本植物","台灣杭菊","合格","澎湖縣衛生局","乾益中藥行(乾益堂中藥房)/澎湖縣馬公市中央街42號"
"106","07~08","香辛植物及其他草木本植物","台灣菊花","合格","南投縣政府衛生局","練成中藥行/南投縣集集鎮民生路240號"
"106","07~08","香辛植物及其他草木本植物","食用玫瑰","合格","南投縣政府衛生局","原香農夫/南投縣埔里鎮中正路1004號"
"106","07~08","香辛植物及其他草木本植物","香菜","陶斯松Chlorpyrifos 0.04 (不符使用規定)、撲滅松Fenitrothion 0.05 (不符使用規定)、馬拉松Malathion 0.04 (不符使用規定)、施得圃Pendimethalin 0.06 (不符使用規定)、達滅芬Dimethomorph 0.04 (不符使用規定)、理有龍Linuron 0.02 (不得檢出)","基隆市政府衛生局","好康蔬果店/基隆信義區義七路7號"
"106","07~08","香辛植物及其他草木本植物","香菜","陶斯松Chlorpyrifos 0.02 (不符使用規定)、撲滅松Fenitrothion 0.11 (不符使用規定)、馬拉松Malathion 0.10 (不符使用規定)、施得圃Pendimethalin 0.07 (不符使用規定)、達滅芬Dimethomorph 0.08 (不符使用規定)","基隆市政府衛生局","復興蔬果行/基隆市仁愛區仁五路8號1樓"
"106","07~08","香辛植物及其他草木本植物","香菜","撲滅松Fenitrothion 0.05 (不符使用規定)、馬拉松Malathion 0.03 (不符使用規定)、施得圃Pendimethalin 0.04 (不符使用規定)、達滅芬Dimethomorph 0.04 (不符使用規定)","基隆市政府衛生局","微笑蔬果專賣店/基隆市中正區義二路175號1樓"
"106","07~08","香辛植物及其他草木本植物","香菜","撲滅寧Procymidone 0.02 (不符使用規定)、益達胺Imidacloprid 0.09 (不符使用規定)、賓克隆Pencycuron 1.13 (不符使用規定)","嘉義市政府衛生局","天茂農產行/嘉義市垂楊路593號"
"106","07~08","香辛植物及其他草木本植物","香菜","合格","澎湖縣衛生局","蔡青果商行/澎湖縣馬公市大智街19號"
"106","07~08","香辛植物及其他草木本植物","香菜(芫荽)","陶斯松Chlorpyrifos 0.02 (不符使用規定)","澎湖縣衛生局","玖青果商行/澎湖縣馬公市永安街29號"
"106","07~08","香辛植物及其他草木本植物","芫荽","克凡派Chlorfenapyr 0.06 (不符使用規定)、施得圃Pendimethalin 0.02 (不符使用規定)、亞滅培Acetamiprid 0.67 (不符使用規定)、達滅芬Dimethomorph 0.09 (不符使用規定)、賓克隆Pencycuron 0.02 (不符使用規定)","臺南市政府衛生局","好蔬林果行/台南市永康區塩洲一街50號"
"106","07~08","香辛植物及其他草木本植物","香菜","賽速安Thiamethoxam 0.03 (不符使用規定)","臺南市政府衛生局","北海道生鮮超市/台南市永康區正強街230號"
"106","07~08","香辛植物及其他草木本植物","香菜(芫荽)","丁基拉草Butachlor 0.02 (不符使用規定)、陶斯松Chlorpyrifos 0.18 (不符使用規定)、施得圃Pendimethalin 0.17 (不符使用規定)、理有龍Linuron 0.13 (不得檢出)、賓克隆Pencycuron 0.08 (不符使用規定)","新竹縣政府衛生局","奇美果菜行/"
"106","07~08","香辛植物及其他草木本植物","香菜(芫荽)","福多寧Flutolanil 0.38 (不符使用規定)、施得圃Pendimethalin 0.05 (不符使用規定)、草脫淨Atrazine 0.03 (不得檢出)、理有龍Linuron 0.20 (不得檢出)","臺北市政府衛生局","蔬果行(五分市場)/臺北市內湖區五分街16號"
"106","07~08","香辛植物及其他草木本植物","芫荽(香菜)","陶斯松Chlorpyrifos 0.02 (不符使用規定)、施得圃Pendimethalin 0.03 (不符使用規定)","桃園市政府衛生局","大業蔬菜/桃園市桃園區大業路1段320號"
"106","07~08","咖啡類","咖啡豆","合格","臺東縣衛生局","小曼咖啡店/台東縣台東市中華路一段376巷33號"
"106","07~08","咖啡類","(中深焙)100%頂級阿拉比原豆","合格","嘉義市政府衛生局","全聯嘉義南京店/嘉義市西區南京路416號"
"106","07~08","咖啡類","酵品曼巴咖啡豆","合格","嘉義市政府衛生局","全聯嘉義南京店/嘉義市西區南京路416號"
"106","07~08","咖啡類","咖啡豆","合格","嘉義市政府衛生局","上騰食品/嘉義市東區興業新村17號"
"106","07~08","咖啡類","咖啡豆","合格","嘉義市政府衛生局","胡永泰自家烘培咖啡/嘉義市西區仁愛路149號"
"106","07~08","咖啡類","黑蜜咖啡豆","合格","嘉義市政府衛生局","幸福原在咖啡/嘉義市東區維新路135號1樓"
"106","07~08","咖啡類","美式咖啡","合格","嘉義市政府衛生局","園圓冰飲店/嘉義市東區博東路297號1樓"
"106","07~08","咖啡類","曼巴咖啡","合格","嘉義市政府衛生局","園圓冰飲店/嘉義市東區博東路297號1樓"
"106","07~08","咖啡類","100%咖啡豆","合格","嘉義市政府衛生局","拉薇與我咖啡 /嘉義市東區嘉義市博東路295號"
"106","07~08","咖啡類","特級巴西聖多士","合格","嘉義市政府衛生局","品皇咖啡食品行/嘉義市西區博愛路二段562號1樓"
"106","07~08","咖啡類","摩卡咖啡","合格","嘉義市政府衛生局","品皇咖啡食品行/嘉義市西區博愛路二段562號1樓"
"106","07~08","咖啡類","盧安達(生豆)","合格","嘉義市政府衛生局","融合度咖啡館/嘉義市東區中山路223號"
"106","07~08","咖啡類","85度C咖啡豆","合格","嘉義市政府衛生局","85度C咖啡/嘉義市東區中山路111號"
