核備函字號,中文品名,英文品名,有效日期,發證日期,申請商名稱,申請商電話,申請商地址,成分,簽審文件編號
"0910057434","天然南瓜仔油膠囊","PUMPKIN SEED OIL SOFTGEL","1061209","911209","台灣保立康藥業有限公司","03-5897540","桃園市中壢區松平路37號1樓","PUMPKIN SEED OIL;;NETTLE HERB LEAF;;CRANBERRY POWDER;;ZINC GLUCONATE;;VIT B6 PYRIDOXINE HYDROCHLORIDE;;TOMATO EXTRACT ;;SOY PROTEIN POWDER;;HYDROXYPROPYL METHYLCELLULOSE;;GLYCERIN;;PURIFIED WATER;;FD & C RED #3;;FD & C RED #40;;FD & C YELLOW #5;;FD & C BLUE #1;;TITANIUM DIOXIDE","DHC09100574347"
"0910059382","倍索膠囊食品","BESO-SBA CAPSULES","1061002","911002","福安生實業股份有限公司","02-6981669","台北市內湖區文德路210巷30弄48號2樓","","DHC09100593827"
"0910062241","維生素 C (錠狀食品)","POLY C","1111009","911009","美商優莎納股份有限公司台灣分公司","02-77248000","台北市松山區復興北路99號7樓","","DHC09100622411"
"0910070548","百麗甲殼素膠囊狀食品","BE-LEAD CAPSULES","1061120","911120","嵩平貿易有限公司","07-3958388","高雄市三民區民壯路65號5樓","","DHC09100705481"
"0910077561","永恩錠食品","TOP-B TABLETS","1061223","911223","夆岳企業有限公司","25234398","台北市民生東路二段127巷11號","THIAMINE MONONITRATE;;VITAMIN B2 RIBOFLAVINE;;PYRIDOXINE HCL;;VITAMIN B-12 (CYANOCOBALAMIN);;VITAMIN C(ASCORBIC ACID);;NIACINAMIDE;;FOLIC ACID;;D-CALCIUM PANTOTHENATE;;BIOTIN;;CHOLINE BITARTRATE;;INOSITOL;;FERROUS FUMARATE;;DICALCIUM PHOSPHATE;;MAGNESIUM STEARATE;;HYDROXYPROPYL METHYLCELLULOSE;;SILICON DIOXIDE;;TITANIUM DIOXIDE;;IRON OXIDE RED;;BLACK IRON OXIDE;;YELLOW IRON OXIDE","DHC09100775610"
"0910077650","寶護健南瓜籽油膠囊","PROFLUGEN PUMPKIN SEED SOFTGEL","1061220","911220","台灣保立康藥業有限公司","03-5897540","桃園市中壢區松平路37號1樓","","DHC09100776500"
"0970402483","安利綜合維他錠狀食品","GOODMAN VITAMIN&MINERAL TABLET","1070410","970410","雄美有限公司","02-7622244","台北巿民生東路五段153號15樓之14","ASCORBIC ACID;;THIAMINE HCL;;RIBOFLAVIN;;NICOTINIC ACID;;PYRIDOXINE HCL;;CYANOCOBALAMIN;;CALCIUM PHOSPHATE;;FERROUS SULFATE;;MAGNESIUM SULFATE;;ZINC SULFATE;;MANGANESE SULFATE;;POTASSIUM CHLORIDE;;COPPER SULFATE;;STEARIC ACID;;GUAR BEAN GUM;;MAGNESIUM STEARATE;;HYDROXYPROPYL CELLULOSE;;TITANIUM DIOXIDE;;FD & C BLUE #1;;ERYTHROSINE;;IRON OXIDE BLACK;;VITAMIN A;;VITAMIN D3 (CHOLECALCIFEROL);;VITAMIN E","DHC09704024834"
"0970402485","鈣膠囊食品","CALCIUM CAPSULE","1070410","970410","雄美有限公司","02-7622244","台北巿民生東路五段153號15樓之14","CALCIUM CITRATE;;SOY EXTRACT;;DIOSCOREAE RHIZOMA;;ZINC GLUCONATE;;CHOLECALCIFEROL;;EVENING PRIMROSE OIL;;FERROUS SULFATE;;BEESWAX;;GELATIN;;GLYCERIN;;WATER;;TITANIUM DIOXIDE","DHC09704024856"
"0970402502","維他命 B50 錠","PCW B-50 VITAMIN TABLETS","1070327","970327","台灣保立康藥業有限公司","03-5897540","桃園市中壢區松平路37號1樓","VITAMIN B-1 (THIAMINE MONONITRATE);;VITAMIN B2 ( AS RIBOFLAVIN );;VITAMIN B6 ( AS PYRIDOXINE HYDROCHLORIDE );;VITAMIN B-12 (CYANOCOBALAMIN);;FOLIC ACID;;CALCIUM PANTOTHENATE;;NIACINAMIDE;;BIOTIN;;CHOLINE BITARTRATE;;INOSITOL;;RICE BRAN;;BREWER’S YEAST;;WATERCRESS;;LECITHIN;;DICALCIUM PHOSPHATE;;MICROCRYSTALLINE CELLULOSE;;XANTHAN GUM;;MAGNESIUM STEARATE;;STEARIC ACID;;SILICON DIOXIDE;;HYDROXYPROPYL METHYLCELLULOSE;;TITANIUM DIOXIDE;;FD & C YELLOW #5;;FD & C YELLOW #6","DHC09704025023"
"0970403507","安利富維樂膠囊食品","GOOD-MANAPLEX CAPSULE","1070523","970523","雄美有限公司","02-7622244","台北巿民生東路五段153號15樓之14","VITAMIN A ( AS BETA-CAROTENE );;THIAMINE MONONITRATE;;RIBOFLAVIN;;PYRIDOXINE HCL;;CYANOCOBALAMIN;;VITAMIN E (AS DL-ALPHA TOCOPHEROL ACETATE );;CHOLECALCIFEROL;;ASCORBIC ACID;;NICOTINIC ACID;;FOLIC ACID;;CALCIUM PANTOTHENATE;;SOYBEAN OIL;;SOY LECITHIN;;BEESWAX;;GELATIN;;GLYCERIN;;WATER;;TITANIUM DIOXIDE;;FD & C YELLOW #5;;FD & C RED #40;;FD & C BLUE #1","DHC09704035072"
"0970403509","千維健膠囊食品","COMBETASI SOFTGEL CAPUSLE","1070513","970513","雄美有限公司","02-7622244","台北巿民生東路五段153號15樓之14","WATER;;TITANIUM DIOXIDE;;FD & C YELLOW #6;;FD & C RED #40;;FD & C BLUE #1;;DESICCATED LIVER POWDER;;SOYBEAN PROTEIN;;PHYLLANTHUS URINARIA;;ANTRODIA CINNAMOMEA;;ARTICHOKE POWDER;;ROYAL JELLY;;BEE POLLEN;;SAFFLOWER SEED OIL;;WHEAT GERM OIL;;CAYENNE;;VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE);;RIBOFLAVIN;;PYRIDOXINE HYDROCHLORIDE;;CYANOCOBALAMIN;;GELATIN;;GLYCERIN","DHC09704035091"
"0920008440","朝露","DELIMA PUTIH CAPSULE","1101026","920609","凱芫國際股份有限公司","0227175707","台北市中山區長安東路二段142號12樓之2","ANGELICA RHIZOMA;;ORANGE PEEL POWDER;;LICORICE POWDER;;GELATIN","DHC09200084405"
"0920008446","宜康膠囊食品","KEMANSTOP CAPSULE","1101114","920612","凱芫國際股份有限公司","0227175707","台北市中山區長安東路二段142號12樓之2","GINGER POWDER;;GELATIN;;CAPSICUM POWDER;;FLAX SEED OIL","DHC09200084461"
"0920008448","塑之夢膠囊食品","NICEBELIA CAPSULE","1101220","920612","凱芫國際股份有限公司","0227175707","台北市中山區長安東路二段142號12樓之2","GINGER POWDER;;LICORICE POWDER;;PEPPERMINT LEAF POWDER;;GELATIN;;ANGELICA ROOT","DHC09200084480"
"0920008452","甘之露膠囊","HATI SEHAT CAPSULE","1101023","920612","凱芫國際股份有限公司","0227175707","台北市中山區長安東路二段142號12樓之2","BURDOCK ROOT POWDER;;LICORICE POWDER;;LEMON PEEL;;GELATIN;;CAPSICUM POWDER","DHC09200084529"
"0920008454","放輕鬆膠囊","GINJAL SEHAT CAPSULES","1101023","920620","凱芫國際股份有限公司","0227175707","台北市中山區長安東路二段142號12樓之2","ANOELICAE SIENSIS POWDER;;ALFALFA POWDER;;GINSENG RADIX POWDER;;SAFFLOWER SEED POWDER;;HARD TRANSPARENT GELATIN CAP SIZE O 100MG","DHC09200084541"
"0920008460","清之流","ANDARIN CAPSULE","1101024","920613","凱芫國際股份有限公司","0227175707","台北市中山區長安東路二段142號12樓之2","HAWTHORN BERRIES POWDER;;PUMPKIN SEED POWDER;;CORN SILK POWDER;;GELATIN;;CAPSICUM POWDER","DHC09200084609"
"0920008461","童岩膠囊食品","SENILA CAPSULE","1110104","920612","凱芫國際股份有限公司","0227175707","台北市中山區長安東路二段142號12樓之2","ROYAL JELLY POWDER;;POLLEN POWDER;;MONASCUS;;GELATIN;;LEMON PEEL","DHC09200084610"
"0920008464","東方之珠膠囊食品","RESIK NIFAS CAPSULES","1101220","920804","凱芫國際股份有限公司","0227175707","台北市中山區長安東路二段142號12樓之2","GINSENG POWDER;;LICORICE ROOT POWDER;;POLLEN POWDER;;PROPOLIS POWDER;;GELATIN","DHC09200084640"
"0920008494","愛兒健錠","CHILDGEN CHILDREN’S MULTI VITAMINS CHEWABLE","1070613","920613","臺灣默化實業股份有限公司","02-27372168","台北市信義區基隆路二段79巷1弄5號","SUCROSE;;VITAMIN C ( ASCORBIC ACID );;MAGNESIUM STEARATE;;PROPOLIS;;DICALCIUM PHOSPHATE;;HYDROGENATED COTTON SEED OIL;;STEARIC ACID;;NIACINAMIDE;;SILICON DIOXIDE;;FLAVOR;;VITAMIN B2 RIBOFLAVINE;;THIAMINE HYDROCHLORIDE (VIT B1);;SORBITOL;;VIT B6 PYRIDOXINE HYDROCHLORIDE;;BREWERS YEAST;;LECITHIN;;VITAMIN A ACETATE;;VITAMIN D;;DL-ALPHA-TOCOPHERYL ACETATE;;FOLIC ACID;;VITAMIN B-12 (CYANOCOBALAMIN)","DHC09200084946"
"0920008626","拜歐銀杏果錠","BIOGINK TABLETS","1070701","920701","台灣首羅氏有限公司","02-25224091","台北市士林區福國路19之4號1樓","GINKGO BILOBA FURIT POWDER;;SAFFLOWER OIL;;LECITHIN;;SIBERIAN GINSENG;;MAGNESIUM STEARATE;;HYDROXYPROPYL METHYLCELLULOSE;;MICROCRYSTALLINE CELLULOSE;;TITANIUM DIOXIDE","DHC09200086260"
"1036006117","溫氣 Q10 輔酵素膠囊食品","COENZYME Q10 SOFT CAPSULE","1080509","1030509","溫氣有限公司","02-25651452","台北市中山區松江路67號8樓","COENZYME Q10;;GRAPE SKIN EXTRACT;;RHODIOLA ROOT EXTRACT POWDER;;BEESWAX;;GLYCERIN FATTY ACID ESTER;;SAFFLOWER OIL;;GELATIN;;GLYCERIN;;SULFITE CARAMEL","DHC0A360061176"
"1036023845","金亮蠔甘錠","OYSTER & LIVER EXTRACT TABLETS","1080718","1030718","金壕興業股份有限公司","02-25775772","台北市松山區八德路三段12巷51弄24號1樓","VITAMIN B6 (PYRIDOXINE HCL);;VITAMIN B2 (RIBOFLAVIN);;VITAMIN B12 (CYANOCOBALAMIN);;LACTOSE;;DEXTRIN;;FOLIC ACID;;DEXTRIN;;OYSTER EXTRACT POWDER;;TURMERIC EXTRACT POWDER;;TREHALOSE;;ZINC GLUCONATE;;SUCROSE FATTY ACID ESTER;;L-ASCORBIC ACID;;SILICON DIOXIDE;;NIACIN;;INOSITOL;;CALCIUM PANTOTHENATE;;VITAMIN B1 (THIAMINE MONONITRATE);;LIVER ENZYME","DHC0A360238453"
"1036040062","美妍維生素 C-500 口含錠","C-500 MG CHEWABLE ORANGE W/ROSE HIPS TABLETS","1080814","1030814","台灣恩斯艾國際有限公司","04-22924783","台中市北區文心路4段182號11樓之3","VITAMIN C ( ASCORBIC ACID );;ROSE HIPS;;VITAMIN C (SODIUM ASCORBATE);;SUCROSE;;D-SORBITOL;;VEGETABLE STEARIC ACID;;NATURAL ORANGE FLAVOR;;VEGETABLE MAGNESIUM STEARATE;;SILICA;;FD&C YELLOW #6 LAKE","DHC0A360400624"
"1036052521","葉酸鐵素食錠食品","FOLIC FERROUS TABLET","1081007","1031007","捷地貿易興業有限公司","049-2317378","南投縣南投市營北路111巷16號1樓","SODIUM FERROUS CITRATE;;FOLIC ACID;;VITAMIN B6;;MALTITOL;;MICROCRYSTALLINE CELLULOSE;;CALCIUM STEARATE;;SILICON DIOXIDE;;GUAR GUM","DHC0A360525210"
"0920005976","天然月見草油 1000 膠囊","NATURAL EVENING PRIMROSE OIL 1000","1070317","920317","群康醫藥生技有限公司","03-5593663","新竹縣新豐鄉員山村新興路445號","EVENING PRIMROSE OIL;;D-ALPHA-TOCOPHEROL ACETATE;;GELATIN;;GLYCERIN;;PURIFIED WATER","DHC09200059767"
"0920005988","適力寶錠狀食品","OPTIGUARD","1070317","920317","美商優莎納股份有限公司台灣分公司","02-77248000","台北市松山區復興北路99號7樓","","DHC09200059881"
"0920006101","攝漏健南瓜籽蕃茄膠囊","SELUGEN PUMPKIN SEED PLUS TOMATO SOFTGEL","1070326","920326","群康醫藥生技有限公司","03-5593663","新竹縣新豐鄉員山村新興路445號","PUMPKIN SEED OIL;;BEE POLLEN;;CRANBERRY POWDER;;ZINC GLUCONATE;;VIT B6 PYRIDOXINE HYDROCHLORIDE;;TOMATO EXTRACT ;;SOY PROTEIN POWDER;;HYDROXYPROPYL METHYLCELLULOSE;;GLYCERIN;;PURIFIED WATER;;FD & C RED #3;;FD & C RED #40;;FD & C YELLOW #5;;FD & C BLUE #1;;TITANIUM DIOXIDE","DHC09200061017"
"0920006218","優佳麗膠囊","SUN POWER U-CARRY CAPSULES","1070313","920313","得恩貿易有限公司","06-2251933","台南巿中區衛民街1○6之18號","","DHC09200062186"
"0920006248","康聖柔和 C 500 MG","CARLSON MILD C VITAMIN C 500 MG","1070401","920401","泉康有限公司","02-27217776","台北市大安區忠孝東路四段22○號3樓","CALCIUM ASCORBATE;;MAGNESIUM STEARATE;;GELATIN","DHC09200062482"
"0920006249","康聖柔和 C 口嚼錠 250 MG","CARLSON CHEWABLE MILD Ｃ VITAMIN C 250 MG","1070401","920401","泉康有限公司","02-27217776","台北市大安區忠孝東路四段22○號3樓","FRUCTOSE;;CALCIUM ASCORBATE;;MAGNESIUM STEARATE;;STEARIC ACID;;CITRIC ACID;;SILICON DIOXIDE;;ORANGE FLAVOR","DHC09200062490"
"0920006250","康聖液鈣加維他命 D","CARLSON LIQUID CALCIUM WITH VITAMIN D","1070401","920401","泉康有限公司","02-27217776","台北市大安區忠孝東路四段22○號3樓","DICALCIUM PHOSPHATE;;SUNFLOWER OIL;;GELATIN;;GLYCERIN;;WATER;;CORN OIL;;TITANIUM DIOXIDE;;CHOLECALCIFEROL","DHC09200062506"
"0920006335","活力大豆卵磷脂膠囊","POWER LECITHIN SOFTGELS","1070327","920327","群康醫藥生技有限公司","03-5593663","新竹縣新豐鄉員山村新興路445號","SOY LECITHIN;;GELATIN;;PURIFIED WATER;;GLYCERIN","DHC09200063350"
"0920006341","優質生活魚油膠囊","BEST LIFE FISH OIL SOFTGEL","1070326","920326","群康醫藥生技有限公司","03-5593663","新竹縣新豐鄉員山村新興路445號","FISH BODY OIL;;D-ALPHA-TOCOPHEROL ACETATE;;GELATIN;;GLYCERIN;;PURIFIED WATER","DHC09200063418"
"1015027215","AFC 菁鑽新珊瑚鈣S 錠狀食品","AFC SUPER CORAL CALCIUM TABLETS S","1110725","1010725","宇勝生物科技股份有限公司","04-23196710","台中市北區台灣大道二段340號10樓之1","CORAL CALCIUM;;MALTITOL;;XYLO-OLIGOSACCHARIDE;;DEXTRIN;;CASEIN PHOSPHO PEPTIDE;;MICROCRYSTALLINE ALPHA-CELLULOSE;;MAGNESIUM SULFATE;;GLYCERIN FATTY ACID ESTER;;VITAMIN D3;;GUM ARABIC;;SUGAR;;CORN STARCH;;COCONUT OIL;;DL-ALPHA-TOCOPHEROL","DHC0A150272151"
"1015027216","AFC 究極力達S 錠狀食品","AFC ULTIMATE SERIES MACA TABLETS S","1110827","1010827","宇勝生物科技股份有限公司","04-23196710","台中市北區台灣大道二段340號10樓之1","SHELLAC;;MACA EXTRACT;;CORDYCEPS SINENSIS;;MALTITOL;;ZINC YEAST;;GUARANA EXTRACT;;DEER HORN EXTRACT;;MICROCRYSTALLINE ALPHA-CELLULOSE;;GLYCERIN FATTY ACID ESTER;;SILICON DIOXIDE;;DEXTRIN;;DEXTRIN;;DEXTRIN","DHC0A150272162"
"1015027485","NATURES HARMONY 長效緩釋型維生素C 1000 MG","NATURES HARMONY VITAMIN C 1000MG","1061009","1011009","國際機能食品股份有限公司","02-28805020","台北市士林區名山里忠誠路1段115號2樓","VITAMIN C;;CITRUS BIOFLAVONOIDS;;MICROCRYSTALLINE METHYL CELLULOSE;;DICALCIUM PHOSPHATE;;STEARIC ACID;;SILICON DIOXIDE;;MAGNESIUM STEARATE;;HYPROMELLOSE;;GLYCERIN;;HYDROXYPROPYL METHYLCELLULOSE","DHC0A150274855"
"1046022054","活妍 SP 軟膠囊","SUPER JUNKAI-SQUA SP-","1090612","1040612","品韻線上國際股份有限公司","02-23223500","台北市中正區寧波東街1號5樓","SHARK LIVER OIL;;RICE OIL;;DL-ALPHA-TOCOPHEROL;;CORN OIL;;BETA CAROTENE CRYSTALLINE;;GELATIN;;GLYCERIN","DHC0A460220540"
"0930417249","攝寶寧 (膠囊食品)","PROSMETT","1081231","931231","維達有限公司","02-25701900","台北市八德路3段30號3樓","","DHC09304172492"
"0930417325","紐崔萊天然綠茶素膠囊","NUTRILITE GREEN TEA PLUS","1090105","940105","安麗日用品股份有限公司","02-25467566","台北巿敦化北路168號11樓","","DHC09304173250"
"0930417393","普達深海鯊寶軟膠囊食品","BODI GUARD GEL CAPSULES","1090206","940206","美商理想家股份有限公司","02-27125221","台北市中山區南京東路2段206號11樓之2","SHARK LIVER OIL;;GELATIN;;GLYCERIN;;WATER","DHC09304173939"
"0940033770","勁 B 群錠狀食品","B-STRONG TABLET","1090810","940810","新賀斯國際有限公司","02-27189911","台北市松山區民生東路3段134號14樓","","DHC09400337705"
"0940033772","極品月見草油膠囊食品","NH EPO CAPSULES","1090810","940810","新賀斯國際有限公司","02-27189911","台北市松山區民生東路3段134號14樓","","DHC09400337727"
"0940033773","勁高 C 錠","PRIME C COMPLEX","1090810","940810","新賀斯國際有限公司","02-27189911","台北市松山區民生東路3段134號14樓","","DHC09400337738"
"0940035564","美多寧膠囊食品","MELA-SOMBER CAPSULE","1090818","940818","瀚仕生醫科技股份有限公司","02-25015068","台北市中山區松江路369號2樓","","DHC09400355649"
"0940039953","舒酵錠狀食品","NH NUTRAZYME","1091003","941003","新賀斯國際有限公司","02-27189911","台北市松山區民生東路3段134號14樓","","DHC09400399538"
"0940039954","杏福膠囊狀食品","NH GINKGOBERRY CAPSULE","1090922","940922","新賀斯國際有限公司","02-27189911","台北市松山區民生東路3段134號14樓","","DHC09400399549"
"0940400072","強將軟膠囊","KYOKEN SOFT CAPSULE","1090117","940117","人生製藥股份有限公司","04-23592345","台中市西屯區協和里工業區五路3號","","DHC09404000729"
"0940400515","美國天然維他命 E 400 I.U. 軟膠囊(食品)","SANMAO NATURAL VITAMIN E 400 I.U. CAPSULES","1090310","940310","憲懋企業有限公司","04-24220818","台中市北屯區仁和里昌平路二段31巷2之7號","VITAMIN E;;BORAGE OIL;;GELATIN;;GLYCERIN;;PURIFIED WATER","DHC09404005152"
"0940400522","強力必健爾膠囊","STRONG BASCOR CAPSULES","1090206","940206","富富企業股份有限公司","02-25673456","台北市中山區民生東路1段42號5樓之1","VITAMIN A PALMITATE;;VITAMIN D ( IRRADIATED ERGOSTEROL );;VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE);;VITAMIN C ( ASCORBIC ACID );;VITAMIN B1 (THIAMINE MONONITRATE);;VITAMIN B2 ( AS RIBOFLAVIN );;NIACINAMIDE;;VITAMIN B6 ( AS PYRIDOXINE HYDROCHLORIDE );;VITAMIN B12 (COBALAMIN);;CALCIUM PANTOTHENATE;;DICALCIUM PHOSPHATE;;FERROUS SULFATE;;MAGNESIUM SULFATE;;ZINC SULFATE;;MANGANESE SULFATE;;POTASSIUM IODIDE;;WAX MIXTURE;;SOYA LECITHIN;;GELATIN;;GLYCERIN;;VANILLIN;;TARTRAZINE;;COCHINEAL RED A;;PEACH;;BRILLIANT BLUE FCF","DHC09404005221"
"0920006710","天然銀杏果膠囊","NATURAL GINKGO BILOBA CAPSULES","1070407","920407","群康醫藥生技有限公司","03-5593663","新竹縣新豐鄉員山村新興路445號","","DHC09200067100"
"0920006748","福馬康膠囊","PHARMATON CAPSULES","1070414","920414","台灣百靈佳殷格翰股份有限公司","02-5032636","台北市民生東路三段49、51號12樓","","DHC09200067481"
"0920006963","康聖三合一B群維他命","CARLSON TRI-B B-6 FOLATE B-12","1070423","920423","泉康有限公司","02-27217776","台北市大安區忠孝東路四段22○號3樓","DICALCIUM PHOSPHATE;;PLANT CELLULOSE;;PYRIDOXINE HCL;;STEARIC ACID;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;FOLIC ACID;;CYANOCOBALAMIN","DHC09200069636"
"0920007144","婕凡希錠","HA-DS MUCOS","1070605","920605","永信藥品工業股份有限公司","0426875100","台中市大甲區中山路一段1191號","CARNAUBA WAX;;TOTAL;;HOG SKIN EXTRACT;;COLLAGEN;;CRYSTAL CELLULOSE;;SUCROSE ESTER;;SHELLAC","DHC09200071449"
"0920007255","海寶 豎琴海豹油 膠囊食品","DR.SEAL HARP SEAL OIL CAPSULES","1070507","920507","隆貴企業股份有限公司","06-2366505","台南市東豐路２３３號","HARP SEAL OIL;;GELATIN;;GLYCERIN;;VITAMIN E","DHC09200072552"
"1036066668","小兒利撒爾 健康補給站 小魚球 咀嚼式軟膠囊","RISAL FISH OIL CHEWABLE CAPSULE","1090129","1040129","幸一生醫科技有限公司","02-27721712","台北市信義區忠孝東路5段669號10樓","FISH OIL-NATURAL;;VITAMIN E (D-ALPHA TOCOPHEROL);;SOYA OIL;;LEMON OIL;;LIME OIL;;ORANGE OIL;;GELATIN;;GLYCEROL;;PURIFIED WATER;;VANILLIN;;TITANIUM DIOXIDE;;ALLURA RED AC;;SUNSET YELLOW FCF;;SUCRALOSE","DHC0A360666680"
"1046002837","整康優膠囊食品","JENSANIA CAPSULES","1090224","1040224","德效國際有限公司","03-3219568","桃園市蘆竹區南興村南福街169-1號","LACTOBACILLUS ACIDOFILUS;;LACTOBACILLUS BIFIDUS;;LACTOBACILLUS CASEI;;FRUCTOOLIGOSACCHARIDES;;MAGNESIUM STEARATE;;GELATIN;;GLYCERIN;;PURIFIED WATER;;TITANIUM DIOXIDE","DHC0A460028370"
"1046011786","新舒康-優 魚油膠囊食品","KYäNI SUNSET PLUS","1090609","1040609","美商凱康莉(股)公司台灣分公司","02-27783130","台北市松山區南京東路3段248號13樓之1","FISH OIL;;SALMON OIL;;ANNATTO OIL;;PALM OIL;;CHOLECALCIFEROL;;MEDIUM CHAIN TRIGLYCERIDES;;DL-ALPHA-TOCOPHEROL;;GELATIN;;GLYCERIN;;PURIFIED WATER","DHC0A460117864"
"0920007596","扶懋魚油","MX-205 CAPSULES","1070521","920521","扶懋實業股份有限公司","02-9378148","台北巿新光路一段16號5樓","FISH BODY OIL;;D-ALPHA-TOCOPHEROL;;GELATIN;;GLYCERIN;;PURIFIED WATER","DHC09200075967"
"0920007655","速力能膠囊","SCANNIL-G CAPSULE","1070617","920617","富彰行貿易有限公司","02-25673456","台北市中山區民生東路1段42號5樓之1","SOYBEAN OIL;;GLYCERIN;;GELATIN;;GARLIC OIL","DHC09200076551"
"0920007725","愛力賜-F 錠狀食品","WONBOS-F TABLETS","1070502","920502","玖真貿易有限公司","02-86875578","新北市樹林區大安路538號2樓","","DHC09200077251"
"0920007750","甲殼纖維素 (食品)","CHITOSAN FIBRE COMPLEX","1070513","991108","美商賀寶芙股份有限公司台灣分公司","02-27567070","台北巿南港區市民大道七段8號16樓","CHITOSAN;;GELATIN CAPSULE;;FENUGREEK FIBER POWDER;;POLYETHYLENE GLYCOL;;SILICON DIOXIDE","DHC09200077502"
"0920007779","悠活配方 (食品)","CORTITROL","1070507","920507","美商如新華茂股份有限公司","02-87528888","台北市內湖區舊宗路二段189號7樓之1","GREEN TEA EXTRACT;;BETA SITOSTEROL;;GARLIC POWDER;;MAGNESIUM OXIDE;;PASSION FLOWER;;MALTODEXTRIN;;DEXTROSE;;SOYBEAN EXTRACT;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;D-CALCIUM PANTOTHENATE;;PYRIDOXINE HCL;;THIAMINE MONONITRATE;;RIBOFLAVIN","DHC09200077792"
"0920008002","復力旺-M 錠狀食品","WONBOS-M TABLETS","1070523","920523","玖真貿易有限公司","02-86875578","新北市樹林區大安路538號2樓","","DHC09200080020"
"0920008121","NATURE’S CARE 甘蔗皮萃取精華","NATURE’S CARE ARTEROL V12","1070620","920620","悉妮國際美容顧問有限公司","02-27297169","11052台北市信義區信義路4段460號9樓之1","SUGAR CANE WAX ALCOHOLS;;CELLULOSE MICROCRYSTALLINE;;LACTOSE;;MAGNESIUM STEARATE;;SILICA COLLOIDAL ANHYDROUS;;BRILLIANT BLUE LAKE COLOUR","DHC09200081216"
"1025011079","活能量軟膠囊","CO-EN Q10 SOFTGELS","1070403","1020403","克勞麗莎國際貿易有限公司","06-2251933","台南市中西區衛民街106-50號","PURIFIED WATER;;GLYCERIN;;TITANIUM DIOXIDE COLOR;;ANNATTO COLOR;;FISH BODY OIL;;TITANIUM DIOXIDE;;ANNATTO COLOR;;COENZYME Q10;;SOY LECITHIN;;YELLOW BEESWAX;;RICE BRAN OIL;;GELATIN","DHC0A250110790"
"1025011321","樂補錠","MULITI MIX","1070513","1020513","威志貿易有限公司","06-3356566","台南市東區崇文里崇德十九街88號1樓","VITAMIN A;;VITAMIN B1;;VITAMIN B2;;VITAMIN B6;;VITAMIN B12;;VITAMIN D3;;VITAMIN E;;FOLIC ACID;;MICROCRYSTALLINE CELLULOSE;;CALCIUM STEARATE;;POTATO STARCH;;NIACIN;;CALCIUM PANTOTHENATE;;FISH COLLAGEN;;OYSTER SHELL;;ZINC GLUCONATE;;FRUCTOOLIGOSACCHARIDES;;LACTOBACILLUS BIFIDUS;;ENTEROCOCCUS FAECALIS","DHC0A250113214"
"1025011324","日康錠","MULITI MIX","1070513","1020513","威志貿易有限公司","06-3356566","台南市東區崇文里崇德十九街88號1樓","VITAMIN A;;VITAMIN B1;;VITAMIN B2;;VITAMIN B6;;VITAMIN B12;;VITAMIN D3;;VITAMIN E;;FOLIC ACID;;MICROCRYSTALLINE CELLULOSE;;CALCIUM STEARATE;;POTATO STARCH;;NIACIN;;CALCIUM PANTOTHENATE;;FISH COLLAGEN;;OYSTER SHELL;;ZINC GLUCONATE;;FRUCTOOLIGOSACCHARIDES;;LACTOBACILLUS BIFIDUS;;ENTEROCOCCUS FAECALIS","DHC0A250113247"
"0960406537","新女性 仕女維她 綜合維他命 膠囊食品","LADY-VITA CAPSULES","1061003","961003","玖真貿易有限公司","02-86875578","新北市樹林區大安路538號2樓","VITAMIN D3;;POTASSIUM IODIDE;;FOLIC ACID;;VITAMIN C ( ASCORBIC ACID );;VITAMIN B-1 (THIAMINE MONONITRATE);;VITAMIN E (AS D-ALPHA TOCOPHEROL ACETATE 400 MG,1 MG= IU);;VITAMIN B2 ( AS RIBOFLAVIN );;BETA CAROTENE;;VITAMIN B6 ( AS PYRIDOXINE HCL );;VITAMIN K3;;VITAMIN B12 ( AS CYANOCOBALAMIN );;TAURINE;;NICOTINAMIDE;;BROMELAIN;;BIOTIN;;PAPAIN ENZYME;;ZINC OXIDE;;GINGER POWDER;;CALCIUM PANTOTHENATE;;RASPBERRY POWDER;;INOSITOL;;CRANBERRY POWDER;;CHOLINE BITARTRATE;;CHAMOMILE POWDER;;DL-METHIONINE;;CALCIUM CARBONATE;;GELATIN;;MAGNESIUM OXIDE;;GLYCERIN;;IRON LACTATE;;WATER;;MANGANESE OXIDE;;TITANIUM DIOXIDE;;COPPER SULFATE;;FD & C BLUE #1;;MOLYBDENUM YEAST;;FD & C RED #40;;FD & C YELLOW #5","DHC09604065379"
