查驗登記證號,中文品名,英文品名,有效日期,發證日期,申請商名稱,申請商電話,申請商地址,成分
"1005051445","黃金速沛維他命B群","","1110102","1010102","郁田生物科技有限公司","04-22349955","台中市北屯區平安里文心路四段750之11號","維生素B1;;瓜拿納萃取;;牛磺酸;;維生素B6;;維生素B2;;維生素B12 0.1%;;葉酸;;微結晶狀ALPHA-纖維素;;蔗糖;;聚乙烯聚口比咯烷酮;;羥丙基甲基纖維素;;二氧化矽;;明膠;;純水;;食用黃色5號"
"1005051958","營養密碼-蔓越莓＋C膠囊","","1110207","1010207","永信藥品工業股份有限公司","0426875100","台中市大甲區中山路一段1191號","蔓越莓抽出物;;菊糖;;羥丙基纖維素;;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;維生素C 97%;;二氧化矽;;硬脂酸鎂;;酒精;;羥丙基甲基纖維素;;純水;;氯化鉀;;鹿角菜膠;;食用紅色四十號;;食用藍色一號;;食用紅色六號;;二氧化鈦"
"1005056682","人生維他命Ｅ糖衣錠","Vitamin E S.C. Tablets “Jen sheng”","1110301","1010301","人生製藥股份有限公司","04-23592345","台中巿工業區五路3號","醋酸DL-ALPHA-生育醇酯 50%粉末;;乳糖;;澱粉;;聚乙烯口比咯烷酮;;硬脂酸鎂;;甘醇酸澱粉鈉;;二氧化矽;;蟲膠;;明膠;;蔗糖;;棕櫚臘;;碳酸鈣;;滑石粉;;二氧化鈦;;食用黃色四號;;食用黃色五號;;食用藍色一號"
"1005057465","活沛多高單位維他命Ｂ群膜衣錠","","1110301","1010301","台灣屈臣氏個人用品商店股份有限公司","0227421234","台北市松山區八德路4段760號11樓之1之2、14樓","卵磷脂;;維生素C;;硝酸硫胺明;;核黃素（維生素B2）;;鹽酸口比哆辛;;氰鈷胺明（維生素B12）;;菸鹼醯胺;;本多酸鈣;;葉酸;;生物素;;牛磺酸;;重酒石酸膽鹼;;乳糖;;微結晶狀ALPHA-纖維素;;麥芽糊精;;矽鋁酸鈉;;硬脂酸鎂;;聚乙二醇;;二氧化鈦;;羥丙基甲基纖維素;;食用黃色五號鋁麗基;;食用藍色一號鋁麗基;;食用黃色四號鋁麗基;;食用紅色七號鋁麗基;;焦糖色素"
"1010044739","”成大”皮可達膜衣錠","Biovita F.C.Tablets ”Chen Ta”","1061106","1011106","成大藥品股份有限公司","06-5724030","台南市麻豆區南勢里關帝廟80號","乳糖;;玉米澱粉;;微結晶狀ALPHA-纖維素;;羥丙基纖維素;;羧甲基澱粉鈉;;硬脂酸鎂;;滑石粉;;乙醇;;羥丙基甲基纖維素;;聚乙二醇;;二氧化鈦;;食用黃色四號;;食用藍色一號;;生物素;;維生素B6;;維生素B2;;菸鹼醯胺"
"1015001486","蔓越莓乳酸菌錠G","","1110315","1010315","三友生技醫藥股份有限公司","066353338","台南市後壁區福安里下寮路207之3號","優格香料粉;;覆盆莓香料粉;;食用紅色40號;;D-山梨醇;;二氧化矽;;硬脂酸鎂;;蔗糖素;;維生素C;;蔓越莓萃取物;;赤藻糖醇;;蘋果酸;;乳酸菌（Lactobacillus acidophilus、Bifidobacterium longum、Bifidobacterium bifidum、Lactobacillus paracasei、Streptococcus thermophilus）;;蔓越莓香料粉"
"1015008656","人生維他命Ｂ複合糖衣錠","Vitamin B Complex S.C. Tablets “J.S.”","1110424","1010424","人生製藥股份有限公司","04-23592345","台中巿工業區五路3號","維生素B1;;維生素B2;;維生素B6;;維生素B12;;本多酸鈣;;菸鹼醯胺;;澱粉;;乳糖;;二氧化矽;;硬脂酸鎂;;聚乙烯口比咯烷酮;;明膠;;蔗糖;;棕櫚臘;;碳酸鈣;;滑石粉;;食用黃色五號;;蟲膠;;二氧化鈦"
"1015009560","金晶靈　膜衣錠","GINGOLD TABLET","1061002","1011002","聯盛煇實業有限公司","02-28712829","台北市士林區天母東路69巷7之1號1樓","硫酸銅;;碳酸鈣;;微結晶狀ALPHA-纖維素;;二氧化矽;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;食用黃色5號;;食用藍色1號;;食用紅色6號;;金盞花萃取物(含Xangold葉黃素);;維生素A醋酸鹽 17.25%;;L-抗壞血酸（維生素C）;;維生素E 50%;;氧化鋅;;硒酵母;;硫酸錳"
"1015020825","維他命 C plus錠","Vitamin C Plus Tablet","1110710","1010710","美天健股份有限公司","1911/07/22","高雄市前鎮區新生路804號3樓","維生素C;;麥芽糊精;;二氧化矽;;硬脂酸鎂;;硬脂酸"
"1046011980","綠佳康 Vit C膜衣錠","GreenPhenol Vitamin C1000","1090428","1040428","綠杏生物科技有限公司","02-22215167","新北市中和區中正路880號7樓之3","抗壞血酸（維生素C）;;維生素E 50%(乙酸dl-α-生育醇酯、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;葡萄萃取粉末;;聚乙烯吡咯烷酮;;羥丙基甲基纖維素(羥丙基甲基纖維素、水、氯化鈉);;微結晶狀α-纖維素;;硬脂酸鎂;;防潮水性膜衣85F620019（聚乙烯醇、聚乙二醇、二氧化鈦、滑石粉、食用黃色四號鋁麗基、氧化鐵黃色）"
"1046016468","維他命B群錠","","1090506","1040506","八福健康生技有限公司","04-22858133","台中市大里區東湖里中湖路150巷5號4樓","微晶纖維素;;麥芽糊精;;乳糖;;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;菸鹼醯胺;;本多酸鈣;;硬脂酸鎂;;魚肉萃取物(含L-精胺酸、L-二胺基己酸、鹽酸L-組織胺酸、L-苯丙胺酸、L-酪胺酸、L-白胺酸、L-異白胺酸、L-蛋胺酸、L-α胺基異戊酸、L-丙胺酸、甘胺酸、L-脯胺酸、L-麩胺酸、L-絲胺酸、L-羥丁胺酸、L-天冬胺酸、L-色胺酸、胱胺酸);;D-酒石酸;;肌醇;;葉酸;;生物素;;氰鈷胺明（維生素B12）;;羥丙基甲基纖維素(羥丙基甲基纖維素、水、氯化鈉);;二氧化鈦;;食用黃色4號;;食用黃色5號"
"1046020984","銀寶善存50+女性綜合維他命","Centrum Silver 50+ for Women Multivitamin Tablets","1090606","1040606","輝瑞生技股份有限公司","02-28097979","新北市淡水區中正東路二段177號","聚山梨醇酐脂肪酸酯八十;;食用藍色二號鋁麗基;;葉黃素 5% (明膠、蔗糖、玉米澱粉、葉黃素、磷酸鈣、維生素E、抗壞血酸鈉、抗壞血酸棕櫚酸酯、水);;合成蕃茄紅素 10%(蔗糖、明膠、玉米澱粉、合成蕃茄紅素、水、抗壞血酸棕櫚酸酯、維生素E、抗壞血酸鈉、磷酸鈣);;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;氰鈷胺明(維生素B12) 1% (辛烯基丁二酸鈉澱粉、檸檬酸鈉、檸檬酸、二氧化矽、維生素B12);;生物素 1%【磷酸氫鈣(無水）、生物素】;;葉酸;;碘化鉀;;乙酸DL-ALPHA-生育醇酯(維生素E) 50% (維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽）;;本多酸鈣;;抗壞血酸(維生素C)97%(維生素C、羥丙基甲基纖維素);;菸鹼醯胺 99.5%(菸鹼醯胺、二氧化矽);;碳酸鈣 95%(碳酸鈣、麥芽糊精);;氧化鎂;;丁烯二酸亞鐵;;硫酸錳;;硫酸銅;;氧化鋅;;磷酸氫鈣(無水);;三氯化鉻;;鉬酸鈉;;硒酸鈉;;微結晶狀纖維素;;二氧化矽;;聚乙烯聚吡咯烷酮;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;三乙酸甘油酯;;胭脂紅;;維生素A醋酸鹽17.25%(明膠、玉米澱粉、維生素A醋酸鹽、蔗糖、二丁基羥基甲苯);;膽鈣化醇(維生素D3) 0.25%(辛烯基丁二酸鈉澱粉、蔗糖、維生素C、中鏈三酸甘油酯、二氧化矽、維生素E、維生素D3);;維生素K1 5%(阿拉伯膠、蔗糖、維生素K1)"
"1046022933","活力康寧錠","","1090606","1040606","成杏生物科技股份有限公司","06-5721102","台南市麻豆區南勢里關帝廟16之1號1樓","維生素B1;;維生素B2;;維生素B6;;菸鹼醯胺;;泛酸鈣;;γ-穀維素;;維生素B12;;麥芽糊精;;維生素E (醋酸dl-α-生育醇酯、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;聚乙烯吡咯烷酮;;二氧化矽;;硬脂酸鎂;;滑石粉;;羥丙基甲基纖維素(羥丙基甲基纖維素、純水、氯化鈉);;二氧化鈦;;食用黃色4號"
"1046033349","綠佳康維他命B12+葉酸膜衣錠","GreenPhenol B12+Folic Acid","1090704","1040704","綠杏生物科技有限公司","02-22215167","新北市中和區中正路880號7樓之3","氰鈷胺明（維生素B12）;;葉酸;;葡萄糖酸鋅;;抗壞血酸（維生素C）;;生物素;;重酒石酸膽鹼;;焦磷酸鐵;;肌醇;;牛磺酸;;瓜拿納萃取物;;綠燕麥萃取物;;藻粉;;微結晶狀α-纖維素;;乳糖;;甘醇酸澱粉鈉;;二氧化矽;;硬脂酸鎂;;防潮水性膜衣85F640034（聚乙烯醇、聚乙二醇、二氧化鈦、滑石粉、氧化鐵黑色、食用紅色40號、食用紅色7號鋁麗基）;;本多酸鈣"
"1046034181","“歐美”宜利美加強膜衣錠","Easy Mei Strengthen Tablets","1090714","1040714","歐美醫藥生物科技股份有限公司","07-7355113","高雄市鳥松區松埔路11之10號","維生素B1;;維生素B2;;維生素B6;;維生素B12;;維生素E粉劑 51%(維生素E、滑石粉、二氧化矽);;菸鹼醯胺;;泛酸鈣;;γ-穀維素;;乳糖;;玉米澱粉;;聚乙烯吡咯烷酮;;羧甲基澱粉鈉;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;二氧化矽;;食用黃色四號"
"1046042397","克補+鐵錠","Stresstabs Plus Iron","1091023","1041023","輝瑞生技股份有限公司","02-28097979","新北市淡水區中正東路二段177號","氰鈷胺明(維生素B12) 1% (辛烯基丁二酸鈉澱粉、檸檬酸鈉、檸檬酸、二氧化矽、維生素B12);;生物素 1%【磷酸氫鈣(無水）、生物素】;;葉酸;;菸鹼醯胺 99.5%(菸鹼醯胺、二氧化矽);;本多酸鈣;;丁烯二酸亞鐵;;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;抗壞血酸(維生素C)97%(維生素C、羥丙基甲基纖維素);;乙酸DL-ALPHA-生育醇酯(維生素E) 50% (維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽）;;微結晶狀纖維素;;硬脂酸鎂;;聚乙烯聚吡咯烷酮;;二氧化鈦;;滑石粉;;卵磷脂;;食用黃色五號鋁麗基;;玉米糖膠;;二氧化矽;;聚乙烯醇;;食用紅色四十號鋁麗基;;硝酸硫胺明（維生素B1）"
"1046046016","維補鋅-微粒膠囊","VitaminB Complex+Zinc","1090827","1040827","永捷藥品股份有限公司","04-22548855","台中市西屯區潮祥里黎明路二段860巷51號1樓","鹽酸呋喃硫胺;;核黃素;;菸鹼醯胺;;鹽酸吡哆辛;;氰鈷胺明;;葉酸;;葡萄糖酸鋅;;微晶纖維素;;羥丙基甲基纖維素;;明膠;;甘油;;純水;;硫酸月桂酯鈉;;食用藍色1號;;食用黃色4號"
"1046051986","欣波寧膠囊","Sympalin","1091112","1041112","威今基因科技股份有限公司","02-82265800","新北市中和區建一路166號18樓","牛奶鈣;;米萃取物;;L-色胺酸;;羅布麻萃取物;;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;菸鹼醯胺;;鹽酸吡哆辛（維生素B6）;;葉酸;;維生素B12 0.1% (麥芽糊精、檸檬酸鈉、檸檬酸、氰鈷胺明);;微結晶狀α-纖維素;;羧甲基澱粉鈉;;硬脂酸鎂;;二氧化矽;;明膠;;二氧化鈦;;硫酸月桂酯鈉;;食用藍色一號;;純水"
"1046054887","鹽酸吡哆辛錠50毫克","“TON SIN” VITAMIN B6 TABLETS 50MG","1091005","1041005","中日藥品股份有限公司","02-27296475","台北市信義區逸仙路50巷12號7樓之1","二氧化矽;;維生素B6;;麥芽糊精;;硬脂酸鎂"
"1046060938","愛口樂B2錠","","1091030","1041030","杏海藥業有限公司","07-7962932","高雄市鳳山區過埤里頂豐街136號1樓","麥芽糊精;;核黃素（維生素B2）;;微晶纖維素;;硬脂酸鎂"
"1015030546","超補B+鋅++持續錠","","1060913","1010913","中生生技製藥股份有限公司","02-86310018","新北市淡水區行忠路120號","鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）;;菸鹼醯胺;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;抗壞血酸（維生素C）;;維生素E 50%;;葉酸;;本多酸鈣;;生物素;;氧化鋅;;葡萄糖酸銅;;番茄紅素 5%;;羥丙基甲基纖維素;;聚乙烯口比咯烷酮;;微結晶狀ALPHA-纖維素;;乳糖;;D-甘露醇;;硬脂酸鎂;;防水膜衣（羥丙基甲基纖維素、微結晶纖維素、硬脂酸、二氧化鈦）;;滑石粉;;二氧化鈦;;食用藍色二號;;蟲膠"
"1015034089","善存綜合維他命錠","Centrum Multivitamin Tablets","1061030","1011030","輝瑞生技股份有限公司","02-28097979","新北市淡水區中正東路二段177號","β-胡蘿蔔素 20%;;維生素A醋酸鹽 17.25%;;維生素D3 0.25%;;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明（維生素B12）1%;;抗壞血酸（維生素C）97%;;乙酸DL-ALPHA-生育醇酯（維生素E）50%;;維生素K1 5%;;三氯化鉻;;氯化鉀;;硫酸銅;;丁烯二酸亞鐵;;碘化鉀;;生物素 1%;;葉酸;;菸鹼醯胺 99.5%;;本多酸鈣;;磷酸氫鈣（無水）;;氧化鎂;;硫酸錳;;鉬酸鈉;;硒酸鈉;;氧化鋅;;微結晶狀纖維素;;硬脂酸鎂;;聚乙烯聚口比咯烷酮;;二氧化矽;;聚乙烯醇;;二氧化鈦;;滑石粉;;卵磷脂;;食用黃色五號鋁麗基;;玉米糖膠"
"1015036575","聖山金立明 軟膠囊","JINLIMIN CAPSULE","1061002","1011002","聯盛煇實業有限公司","02-28712829","台北市士林區天母東路69巷7之1號1樓","金盞花萃取物(含Xangold葉黃素);;紅辣椒抽出物（Zeagold 玉米黃質素）;;Nu-Mega 鮪魚油（含DHA）;;維生素A醋酸鹽 17.25%;;L-抗壞血酸（維生素C）;;維生素E醋酸鹽;;硫酸鋅;;硒酵母;;硫酸銅;;硫酸錳;;卵磷脂;;紅花籽油;;明膠;;甘油;;純水;;二氧化鈦;;食用紅色6號;;食用藍色1號"
"1015037546","賜健明膜衣錠","EX-VISIN TABLET","1061002","1011002","聯盛煇實業有限公司","02-28712829","台北市士林區天母東路69巷7之1號1樓","金盞花萃取物(含Xangold 葉黃素);;維生素A醋酸鹽 17.25%;;L-抗壞血酸;;維生素E 50%;;氧化鋅;;硒酵母;;硫酸錳;;硫酸銅;;碳酸鈣;;微結晶狀ALPHA-纖維素;;二氧化矽;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;食用黃色5號;;食用藍色1號"
"1015037676","護麗A清食品膠囊","","1060907","1010907","杏海藥業有限公司","07-7962932","高雄市鳳山區過埤里頂豐街136號1樓","月見草油;;葡萄籽油;;魚油;;維生素E;;明膠;;甘油;;純水"
"1015040282","哈克麗康-活力五味子錠","HAC-Hepa Care Tablets","1061001","1011001","永信藥品工業股份有限公司","0426875100","台中市大甲區中山路一段1191號","芝麻萃取物（含芝麻素）;;五味子抽出物;;薑黃抽出物（含薑黃素）;;維他命E 50%;;鹽酸口比哆辛（維生素B6）;;乳糖;;羧甲基澱粉鈉;;二氧化矽;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;紅色氧化鐵;;食用黃色四號鋁麗基;;食用紅色六號;;酒精;;純水;;微結晶狀ALPHA-纖維素"
"1015045471","元氣綜合維生素B群(錠狀食品)","","1061003","1011003","美麗適生技股份有限公司","037-635506","苗栗縣頭份鎮信義路783號1樓","五味子萃取物;;L-抗壞血酸（維生素C）;;鹽酸口比哆辛（維生素B6）;;鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）;;碳酸鈣;;重酒石酸膽鹼;;菸鹼醯胺;;葡萄糖酸鋅;;生物素;;本多酸鈣;;葉酸;;維生素B12 0.1%;;微結晶纖維素;;硬脂酸鎂;;二氧化鈦;;食用黃色4號;;食用紅色6號;;食用藍色1號"
"1015045488","全家綜合維他命","","1061026","1011026","柏之暢有限公司","07-347-1136","高雄市楠梓區楠梓路363巷5號7樓","維生素B1;;維生素B2;;維生素B6;;維生素B12;;本多酸鈣;;菸鹼醯胺;;葉酸;;生物素;;重酒石酸膽鹼;;柑橘生物類黃酮;;朝鮮薊萃取物;;啤酒酵母;;肌醇;;硫酸鋅;;磷酸氫鈣;;卵磷脂;;硫酸銅;;氧化鎂;;硫酸錳;;丁烯二酸亞鐵;;微結晶狀ALPHA-纖維素;;羥丙基甲基纖維素;;食用紅色四十號鋁麗基;;食用黃色四號鋁麗基"
"1015046913","立多士迦傌糖衣錠","","1061030","1011030","盛悅貿易有限公司","07-3500122","高雄市三民區鼎泰里明賢街32號1樓","鹽酸口夫喃硫胺（維生素B1）;;鹽酸口比哆辛（維生素B6）;;本多酸鈣;;生物素;;菸鹼醯胺;;微結晶狀ALPHA-纖維素;;蔗糖;;食用黃色四號;;維生素B2;;氰鈷胺明（維生素B12）;;葉酸;;米糠萃取;;硬脂酸鎂;;乾燥維生素A醋酸鹽 17.25%;;食用紅色六號"
"1015047679","韻安血紅素膠囊","","1061113","1011113","安德生醫股份有限公司","02-29841281","新北市三重區中正北路560巷47號13樓之6","維生素B6;;維生素B12;;葉酸;;豬血紅素鐵;;麥芽糊精;;硬脂酸鎂;;二氧化矽;;明膠;;純水;;食用黃色五號;;食用紅色六號;;食用藍色一號;;二氧化鈦"
"1015047826","膠原蛋白B群複方錠","","1061026","1011026","寶齡富錦生技股份有限公司","02-26558218","台北市南港區園區街3號16樓","維生素B1;;維生素B2;;維生素B6;;L-抗壞血酸棕櫚酸酯;;維生素E醋酸鹽50%;;葡萄糖酸鋅;;硒酵母;;水解膠原蛋白;;葡萄籽萃取物;;大豆萃取物;;蕃茄萃取物;;磷酸氫鈣;;微結晶狀ALPHA-纖維素;;聚乙烯口比咯烷酮;;羧甲基澱粉鈉;;硬脂酸鎂;;滑石粉;;二氧化矽;;防水膜衣（羥丙基甲基纖維素、微結晶狀纖維素、硬脂酸、二氧化鈦）;;香莢蘭醛;;食用黃色五號鋁麗基;;食用黃色四號鋁麗基;;食用紅色七號鋁麗基;;純水;;酒精95%"
"1015049681","自然王國維他命B群膠囊","","1061112","1011112","五洲生物科技廠股份有限公司","03-4773411","桃園市新屋區赤欄里17-1號2樓","維生素B1;;維生素B2;;菸鹼醯胺;;維生素B6;;泛酸鈣;;肌醇;;葉酸;;維生素B12 0.1%;;生物素;;微結晶狀ALPHA-纖維素;;硬脂酸鎂;;明膠;;二氧化鈦;;食用黃色5號;;食用黃色4號;;純水"
"1015050201","佳晶明膠囊","Jagimin Capsules","1061113","1011113","佳達藥業股份有限公司","05-6973515","雲林縣褒忠鄉中民村三民路90巷18號","金盞花萃取物(含葉黃素);;山桑子萃取物(含花青素);;小米草萃取物;;決明子萃取物;;枸杞萃取物;;菊花萃取物;;鹽酸口比哆辛（維生素B6）;;硝酸硫胺明（維生素B1）;;金盞花萃取物(含玉米黃素);;氰鈷胺明（維生素B12）;;馬鈴薯澱粉;;二氧化矽;;硬脂酸鎂;;明膠;;純水"
"1046061762","葉酸複方錠","","1091104","1041104","承霖興業有限公司","04-26839913","台中市外埔區大東里甲后路新城1巷77號1樓","食用黃色四號;;食用藍色一號;;食用紅色六號;;硫酸亞鐵;;葉酸;;氰鈷胺明;;硝酸硫胺明;;核黃素;;鹽酸吡哆辛;;維生素C;;微結晶狀α-纖維素;;羥丙基甲基纖維素;;二氧化鈦"
"1015054514","渡辺維他命A+D膜衣錠","Vitamin A+D Tablets ”Watanabe”","1061127","1011127","人生製藥股份有限公司","04-23592345","台中巿工業區五路3號","二氧化鈦;;食用黃色四號鋁麗基;;食用黃色五號鋁麗基;;維生素A醋酸鹽 17.25%;;維生素D3 0.25%;;微晶纖維素;;乳糖;;硬脂酸鎂;;二氧化矽;;羥丙基甲基纖維素;;聚乙二醇6000"
"1015054900","上于-維康靈膠囊食品","SHANY-VIT A&D CAPSULES","1061130","1011130","玖真貿易有限公司","02-86875578","新北市樹林區大安路538號2樓","維生素A棕櫚酸(一百萬IU/克)及維生素D3(十萬IU/克);;大豆油;;明膠;;甘油;;純水"
