核備函字號,中文名稱,英文名稱,發證日期,有效日期,申請商名稱,申請商電話,申請商地址,劑型,包裝規格,成分,產地,簽審文件編號
"0970405822","立得康A+糖尿病適用配方食品","GLUCOM","2008-07-17","2018-07-17","思耐得生技股份有限公司","02-27006001","台北市大安區仁愛路3段30號10樓","粉劑","900.00000公克;27.00000公克;700.00000公克;1500.00000公克","INSTANT WHEY PROTEIN CONCENTRATE;INSTANT SKIM MILK POWDER;CALCIUM CASEINATE;MALTODEXTRIN;INULIN;RESISTANT STARCH;CARRAGEENAN GUM;VEGETABLE OIL;FRUCTOSE CRESTALLINE;TRICALCIUM PHOSPHATE;TRISODIUM CITRATE DIHYDRATE;POTASSIUM CARBONATE;CALCIUM CARBONATE;MAGNESIUM OXIDE;CHROMIC CHLORIDE;SODIUM SELENITE;ZINC SULPHATE MONOHYDRATE;POTASSIUM CHLORIDE;FERRIC PYROPHOSPHATE;MANGANESE SULPHATE MONOHYDRATE;COPPER SULPHATE ANHYDROUS;POTASSIUM IODIDE;CORN SYRUP SOLIDS;CHOLINE BITARTRATE;VANILLA FLAVOUR;ASCORBIC ACID;VITAMIN E ACETATE;NIACINAMIDE;VITAMIN A PALMITATE;CALCIUM D-PANTOTHENATE;VITAMIN D3;PYRIDOXINE HYDROCHLORIDE;VITAMIN B12;THIAMINE MONONITRATE;VITAMIN K1;RIBOFLAVIN;FOLIC ACID;D-BIOTIN;RED GRAPE SEED EXTRACT;CITRIC ACID;L-TAURINE","紐西蘭","DHD09704058220"
"0970406027","補體素香草","PROTISON","2008-07-29","2018-07-29","思耐得生技股份有限公司","02-27006001","台北市大安區仁愛路3段30號10樓","粉劑","750.00000公克;350.00000公克;20.00000公克","MILK PROTEIN CONCENTRATE;SUGAR;GLUCOSE SYRUP SOLIDS;VANILLA FLAVOR;CHOLINE BITARTRATE;SODIUM FEROUS CITRATE;COPPER GLUCONATE;ZINC SULPHATE;MANGANESE SULPHATE;SODIUM MOLYBDATE;CHROMIC CHLORIDE;SODIUM SELENITE;POTASSIUM IODIDE;ASCORBIC ACID;DL-ALPHA TOCOPHERYL ACETATE , 50%;NIACINAMIDE;VIT A (RETINYL ACETATE);CYANOCOBALAMIN;CALCIUM PANTOTHENATE;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;PHYTOMENADIONE;FOLIC ACID;BIOTIN","紐西蘭","DHD09704060271"
"1026012775","倍速癌症專用配方熱帶水果口味","SUPPORTAN DRINK TROPICAL FRUITS","2014-05-28","2019-05-28","台灣費森尤斯卡比股份有限公司","02-27551996","台北市大安區仁愛路3段30號5樓、32號5樓","液劑","200.00000毫升;800.00000毫升","WATER;MILK PROTEIN;SUCROSE;MALTODEXTRIN;FISH OIL;VEGETABLE OIL;MEDIUM CHAIN TRIGLYCERIDES;inulin (from chicory);WHEAT DEXTRIN;FLAVOURINGS;POTASSIUM CITRATE;EMULSIFIERS (SOYA LECITHIN, E 471);SODIUM CHLORIDE;TRISODIUM CITRATE;VITAMIN C;MAGNESIUM OXIDE;IRON PYROPHOSPHATE;MAGNESIUM CITRATE;ZINC SULPHATE;NIACIN;VITAMIN E;MANGANESE CHLORIDE;PANTOTHENIC ACID;COPPER SULPHATE;VITAMIN B2;VITAMIN B6;SODIUM FLUORIDE;VITAMIN B1;β-CAROTENE;VITAMIN A;FOLIC ACID;CHROMIUM CHLORIDE;SODIUM SELENITE;SODIUM MOLYBDATE;POTASSIUM IODIDE;VITAMIN K1;BIOTIN;VITAMIN D3;VITAMIN B12","德國","DHD0A260127750"
"1056076054","倍速益沛纖管灌專用配方","Fresubin Original Fibre","2017-04-18","2022-04-18","台灣費森尤斯卡比股份有限公司","02-27551996","台北市大安區仁愛路3段30號5樓、32號5樓","液劑","500.00000毫升","WATER;MALTODEXTRIN;RAPESEED OIL;SODIUM CASEINATE;SOYA PROTEIN ISOLATE;SUNFLOWER OIL;inulin (from chicory);CELLULOSE;WHEAT DEXTRIN;TRI-POTASSIUM CITRATE;SODIUM CHLORIDE;CALCIUM CARBONATE;DI-POTASSIUM HYDROGEN PHOPHATE;STABILISER MIX;MAGNESIUM CHLORIDE X6H2O;FISH OIL;CHOLINE HYDROGEN TARTRATE;LECITHIN OF SOYA;MONOGLYCERIDES;TRI-CALCIUM PHOSPHATE;TRI-SODIUM CITRATE X2H2O;L-ASCORBIC ACID;MAGNESIUM OXIDE,LIGHT;IRON-II-SULPHATE 7H2O;ZINC SULFATE.7H2O;NICOTINAMIDE;MANGANESE-II-CHLORIDE 4 H2O;CALCIUM D PANTOTHENATE;SODIUM FLUORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVINE 5-PHOSPHATE SODIUM;PYRIDOXINE HYDROCHLORIDE;DL-α-TOCOPHEROL ACETATE;COPPER-II-SULPHATE;RETINYL PALMITATE;β-CAROTENE;FOLIC ACID;CHROMIUM-III-CHLORIDE X 6 H2O;POTASSIUM IODIDE;SODIUM MOLYBDATE;SODIUM SELENITE;D-BIOTIN;PHYTOMENADIONE;CHOLECALCIFEROL;CYANOCOBALAMIN","德國","DHD0A560760545"
"1056050424","倍速力慢性腎臟病專用配方香草口味","FRESUBIN RENAL VANILLA","2016-10-30","2021-10-30","台灣費森尤斯卡比股份有限公司","02-27551996","台北市大安區仁愛路3段30號5樓、32號5樓","液劑","200.00000毫升;800.00000毫升","WATER;MALTODEXTRIN;ISOMALTULOSE;RAPESEED OIL;TAPIOCA DEXTRIN;MILK PROTEIN CONCENTRATE;SUNFLOWER OIL;MEDIUM CHAIN TRIGLYCERIDES;VANILLA CREAM FLAVOR;MONOGLYCERIDES;SODIUM CITRATE;FISH OIL;CHOLINE BITARTRATE;SOYA LECITHIN;POTASSIUM CHLORIDE;POTASSIUM CITRATE;L-ASCORBIC ACID;MAGNESIUM OXIDE;MYO-INOSITOL;TAURINE;L-CARNITINE;IRON PYROPHOSPHATE;ZINC SULFATE;NICOTINAMIDE;D-CALCIUM PANTOTHENATE;MANGANESE CHLORIDE;DL-α-TOCOPHEROLACETATE;VITAMIN B6;SODIUM FLUORIDE;COPPER SULFATE;RIBOFLAVIN 5’-PHOSPHATE (VITAMIN B2);VITAMIN B1 (THIAMINE HYDROCHLORIDE);β-CAROTENE;FOLIC ACID;VITAMIN A;SODIUM SELENITE;D-BIOTIN;POTASSIUM IODIDE;SODIUM MOLYBDATE;VITAMIN K1 ( PHYTONADIONE );CHROMIUM CHLORIDE;VITAMIN B12 (CYANOCOBALAMIN);VITAMIN D3 (CHOLECALCIFEROL)","德國","DHD0A560504243"
"1046055495","倍速癌症專用配方鳳梨椰子口味","SUPPORTAN DRINK PINEAPPLE COCONUT","2016-04-09","2021-04-09","台灣費森尤斯卡比股份有限公司","02-27551996","台北市大安區仁愛路3段30號5樓、32號5樓","液劑","200.00000毫升;800.00000毫升","WATER;WHOLE MILK PROTEIN;SUCROSE;MILK PROTEIN CONCENTRATE;MALTODEXTRIN;FISH OIL;MEDIUM CHAIN TRIGLYCERIDES;inulin (from chicory);SAFFLOWER OIL;SUNFLOWER OIL;WHEAT DEXTRIN;TRI-POTASSIUM CITRATE;PINEAPPLE FLAVOUR;MONOGLYCERIDES;TRI-SODIUM CITRATE;SOYA LECITHIN;SODIUM CHLORIDE;L-ASCORBIC ACID;MAGNESIUM OXIDE;IRON-III-PYROPHOSPHATE 9 H2O;TRI-MAGNESIUM DICITRATE;ZINC-II-SULPHATE;NICOTINAMIDE;VIT E(DL-α-TOCOPHERYL ACETATE);MANGANESE-II-CHLORIDE 4 H2O;D-CALCIUM PANTOTHENATE;COPPER-II-SULPHATE;RIBOFLAVIN-5-PHOSPHATE-SODIUM (VITAMIN B2);PYRIDOXINE HYDROCHLORIDE;SODIUM FLUORIDE;THIAMINE HYDROCHLORIDE (VIT B1);β-CAROTENE;RETINOL PALMITATE;FOLIC ACID;CHROMIUM-III-CHLORIDE X 6 H2O;SODIUM MOLYBDATE;POTASSIUM IODIDE;SODIUM SELENITE;PHYTOMENADIONE;D-BIOTIN;VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN)","德國","DHD0A460554954"
"1046055556","倍速癌症專用配方卡布奇諾口味","SUPPORTAN DRINK CAPPUCCINO","2016-04-09","2021-04-09","台灣費森尤斯卡比股份有限公司","02-27551996","台北市大安區仁愛路3段30號5樓、32號5樓","液劑","200.00000毫升;800.00000毫升","WATER;WHOLE MILK PROTEIN;SACCHAROSE;MILK PROTEIN CONCENTRATE;MALTODEXTRIN;FISH OIL;MEDIUM CHAIN TRIGLYCERIDES;inulin (from chicory);SAFFLOWER OIL;SUNFLOWER OIL;CAPPUCCINO FLAVOUR;CARAMEL FLAVOUR;WHEAT DEXTRIN;TRI-POTASSIUM CITRATE;TOFFEE FLAVOUR;MONOGLYCERIDES;SODIUM CHLORIDE;TRI-SODIUM CITRATE;SOYA LECITHIN;L-ASCORBIC ACID;MAGNESIUM OXIDE,LIGHT;IRON-III-PYROPHOSPHATE 9 H2O;TRI-MAGNESIUM DICITRATE;ZINC-II-SULPHATE;NICOTINAMIDE;DL α-TOCOPHERYL ACETATE;MANGANESE-II-CHLORIDE 4 H2O;D-CALCIUM PANTOTHENATE;COPPER-II-SULPHATE;RIBOFLAVIN-5-PHOSPHATE-SODIUM (VITAMIN B2);PYRIDOXINE HYDROCHLORIDE;SODIUM FLUORIDE;THIAMINE HYDROCHLORIDE;β-CAROTENE;RETINOL PALMITATE;FOLIC ACID;POTASSIUM IODIDE;CHROMIUM-III-CHLORIDE X 6 H2O;SODIUM SELENITE;SODIUM MOLYBDATE;PHYTOMENADIONE;D-BIOTIN;CHOLECALCIFEROL;VITAMIN B12 (CYANOCOBALAMIN)","德國","DHD0A460555560"
"1046063549","倍速癌症專用粉狀配方香草口味","SUPPORTAN POWDER VANILLA","2016-05-13","2021-05-13","台灣費森尤斯卡比股份有限公司","02-27551996","台北市大安區仁愛路3段30號5樓、32號5樓","粉劑","455.00000公克","SUCROSE;SOY PROTEIN ISOLATE;FISH OIL POWDER;WHEY PROTEIN;MALTODEXTRIN;inulin (from chicory);VANILLA FLAVOR;CALCIUM CARBONATE;VEGETABLE FAT POWDER;MEDIUM CHAIN TRIGLYCERIDE POWDER;WHEAT DEXTRIN;SODIUM CITRATE;POTASSIUM DI HYDROGEN PHOSPHATE;VANILLA CREAM FLAVOR;SILICON DIOXIDE;CALCIUM PHOSPHATE (TRIBASIC);CHOLINE BITARTRATE;MAGNESIUM CHLORIDE;MAGNESIUM OXIDE;VANILLIN;ZINC SULFATE;IRON PYROPHOSPHATE;DL-α-TOCOPHEROLACETATE;NICOTINAMIDE;CALCIUM PANTOTHENATE;MANGANESE CHLORIDE;COPPER SULFATE;PYRIDOXIN HYDROCHLORIDE (VIT B6);RIBOFLAVIN-5-PHOSPHATE-SODIUM (VITAMIN B2);SODIUM FLUORIDE;THIAMINE HYDROCHLORIDE (VIT B1);β-CAROTENE;RETINOL PALMITATE;CHROMIUM CHLORIDE;FOLIC ACID;POTASSIUM IODIDE;SODIUM SELENITE;SODIUM MOLYBDATE;PHYTOMENADIONE;D-BIOTIN;VITAMIN D (CHOLECALCIFEROL);VITAMIN B12 ( AS CYANOCOBALAMIN )","德國","DHD0A460635491"
"1056014240","倍速定糖尿病適用配方香草口味","DIBEN POWDER VANILLA","2016-10-14","2021-10-14","台灣費森尤斯卡比股份有限公司","02-27551996","台北市大安區仁愛路3段30號5樓、32號5樓","粉劑","400.00000公克","RAPESEED OIL POWDER(WITH MILK PROTEIN);TAPIOCA DEXTRIN;WHEY PROTEIN IOSLATE;MALTODEXTRIN;FRUCTOSE;MILK PROTEIN(WITH SOYA LECITHIN);MEDIUM CHAIN TRIGLYCERIDE POWDER(WITH MILK PROTEIN);CELLULOSE;VANILLA FLAVOR;SILICON DIOXIDE;POTASSIUM CITRATE;SODIUM CHLORIDE;CALCIUM CARBONATE;CHOLINE BITARTRATE;MAGNESIUM CHLORIDE .6H2O;POTASSIUM PHOSPHATE, DIBASIC;GREEN TEA EXTRACT;VITAMIN C;MAGNESIUM OXIDE;SACCHARIN SODIUM;IRON PYROPHOSPHATE;ZINC SULFATE;NICOTINAMIDE;MANGANESE CHLORIDE;CALCIUM PANTOTHENATE;DL-α-TOCOPHEROLACETATE;SODIUM FLUORIDE;COPPER SULPHATE;VITAMIN B2;VITAMIN B6;VITAMIN B1;β-CAROTENE;VITAMIN A;CHROMIUM CHLORIDE HEXAHYDRATE;FOLIC ACID;SODIUM MOLYBDATE DIHYDRATE;POTASSIUM IODIDE;SODIUM SELENITE;VITAMIN K1;D-BIOTIN;VITAMIN D3;VITAMIN B12","德國","DHD0A560142406"
"1046082169","速得康管灌專用配方","SURVIMED OPD HN","2016-07-28","2021-07-28","台灣費森尤斯卡比股份有限公司","02-27551996","台北市大安區仁愛路3段30號5樓、32號5樓","液劑","500.00000毫升","WATER;WHEY PROTEIN HYDROLYSATE;MEDIUM CHAIN TRIGLYCERIDES;RAPE SEED OIL;SAFFLOWER OIL;POTASSIUM PHOSPHATE DIBASIC;FISH OIL;CALCIUM CITRATE;SODIUM CHLORIDE;MICROCRYSTALLINE CELLULOSE;SODIUM CARBOXYMETHYL CELLULOSE;CHOLINE CHLORIDE;L-ASCORBIC ACID;CALCIUM CHLORIDE;SODIUM HYDROXIDE;MAGNESIUM OXIDE;POTASSIUM CHLORIDE;MONO DIGLYCERIDE;IRON SULPHATE;ZINC SULFATE;NICOTINAMIDE;DL-α-TOCOPHEROL ACETATE;MANGANESE CHLORIDE;CALCIUM PANTOTHENATE;THIAMINE HYDROCHLORIDE;COPPER SULFATE;SODIUM FLUORIDE;RIBOFLAVIN-5-PHOSPHATE-SODIUM (VITAMIN B2);PYRIDOXINE HYDROCHLORIDE;RETINOL PALMITATE;β-CAROTENE;FOLIC ACID;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;SODIUM SELENITE;D-BIOTIN;PHYTOMENADIONE;POTASSIUM IODIDE;CHOLECALCIFEROL;CYANOCOBALAMIN","德國","DHD0A460821699"
"0980404168","寶瀛康素高纖配方","BAOWIN KEALTH HIGH FIBER FORMULA","2009-05-21","2019-05-21","寶瀛國際有限公司","02-85124950","新北市新莊區五權一路11號8樓之3","粉劑","1792.00000公克;56.00000公克;450.00000公克;23.00000公克;28.00000公克;68.00000公克;840.00000公克;1800.00000公斤;1008.00000公克;840.00000公克;57.00000公克;1000.00000公克;1800.00000公克","SODIUM CASEINATE;GLUTAMINE;WHEY PROTEIN CONCENTRATE;VEGETABLE OIL CONCENTRATE;INULIN;MALTODEXTRIN;VITAMIN PREMIX MEDICAL NUTRITIONALS;FLAVOUR,VANILLA;CALCIUM CITRATE;MILK CALCIUM;MALTODEXTRIN;POTASSIUM CHLORIDE;OAT BRAN POWDER;MAGNESIUM CARBONATE;SODIUM ASCORBATE;VITAMIN A;SODIUM FERROCYANIDE;COPPER SULFATE;POTASSIUM IODINE;MANGANESE GLUCONATE;VITAMIN B1;VITAMIN B2;VITAMIN B6;NIACINAMIDE;VITAMIN D3;FOLIC ACID;CALCIUM PANTHONATE;VITAMIN E;ZINC SULFATE;B-CAROTENE;VITAMIN B12;CHOLINE CHLORIDE;BIOTIN;VITAMIN K1;VEGETABLES EXTRACT;VEGETABLES EXTRACT;TAURINE;MOLYBDENUM YEAST;CHROMIUM YEAST;SELENIUM YEAST;OLIGOSACCHARIDE","台灣","DHD09804041680"
"1026004353","寶灜康素優膳配方均衡營養食品","","2013-12-17","2018-12-17","寶瀛國際有限公司","02-85124950","新北市新莊區五權一路11號8樓之3","粉劑","57.00000公克;1000.00000公克;2000.00000公克;3000.00000公克;1720.00000公克","","台灣","DHD0A260043531"
"0980409867","雙備素NF元素營養劑","TWINLINE-NF LIQUID FOR ENTERAL USE","2010-07-27","2020-07-26","台灣大塚製藥股份有限公司","郭順安","02-25052868","液劑","400.00000公撮","MALTODEXTRIN;MILK PROTEIN;MCT;SOYBEAN LECITHIN;SAFFLOWER OIL;CALCIUM GLUCONATE;MAGNESIUM SULFATE;POTASSIUM CHLORIDE;CALCIUM CHLORIDE;L-METHIONINE;GLYCEROL ESTERS OF FATTY ACIDS;SODIUM CITRATE;ERYTHORBIC ACID;ASCORBIC ACID;L-TRYPTOPHAN;FERROUS GLUCONATE;ZINC SULFATE;NICOTINAMIDE;VITAMIN A OIL;CALCIUM PANTOTHENATE;TOCOPHEROL ACETATE;MANGANESE SULFATE;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVINE 5-PHOSPHATE SODIUM;THIAMINE CHLORIDE HYDROCHLORIDE;SODIUM CARBONATE;CUPRIC SULFATE;PHYTONADIONE;FOLIC ACID;BIOTIN;CHOLECALCIFEROL;CYANOCOBALAMIN;FLAVORING AGENT","日本","DHD09804098671"
"0980404178","益恩力特殊營養品","NEO-MUNE","2009-12-18","2019-12-17","台灣大塚製藥股份有限公司","郭順安","02-25052868","粉劑","400.00000公克;60.00000公克;30.00000公克","DEXTRIN;SODIUM CASEINATE;MCT OIL;FISH OIL;CORN OIL;EMULSIFIER;FRUCTOSE;POLYDEXTROSE;COPPER SULFATE.5H2O;ZINC SULFATE.7H2O;MANGANESE SULFATE.H2O;POTASSIUM ACETATE;SODIUM FERROUS CITRATE;CALCIUM CHLORIDE.2H2O;CALCIUM CARBONATE;POTASSIUM CHLORIDE;POTASSIUM IODIDE;CALCIUM PHOSPHATE, DIBASIC;MAGNESIUM OXIDE;ARGININE;GLUTAMINE;TAURINE;CARNITINE;RETINYL PALMITATE;THIAMINE HCL;RIBOFLAVIN;CALCIUM PANTOTHENATE;PYRIDOXINE HCL;CYANOCOBALAMIN;SODIUM ASCORBATE;CHOLECALCIFEROL;TOCOPHERYL ACETATE;PHYTONADIONE;NICOTINIC ACID;FOLIC ACID;BIOTIN;CHOLINE BITARTRATE;BETA CAROTENE;VANILLA FLAVOUR;OMEGA 3;CITRIC ACID, ANHYDROUS;CHROMIUM;SELENIUM;MOLYBDENUM","泰國","DHD09804041782"
"1056074417","力強活力壯均衡配方","JOLLY COMPLETE NUTRITION FORMULA","2017-07-18","2022-07-18","金上夆股份有限公司","07-3755474","高雄市仁武區仁孝路403巷16號","粉劑","55.80000公克;781.00000公克;1004.00000公克;1562.00000公克;2009.00000公克","","台灣","DHD0A560744174"
"1015047231","賀葆葳均衡營養配方","HERB WAY NUTRITIONALLY COMPLETE","2013-04-12","2018-04-12","蒙特利生物科技股份有限公司","04-8899123","彰化縣溪州鄉俊智路237號","粉劑","900.00000公克","糊精;植物油粉末;SOY PROTEIN ISOLATE;芥花油粉;糊精纖維(DEXTRIN FIBER);中鏈三酸甘油酯;乳清蛋白;芥花油粉(葡萄糖漿,芥花油,酪蛋白鈉,磷酸氫二鉀,單酸甘油酯,香料,β-胡蘿蔔素);氯化鉀;碳酸鈣;重酒石酸膽鹼;氯化鈉;香草粉;磷酸三鈣;二氧化矽;L-麩醯胺酸;預糊化澱粉;菊糖;維生素C;葡萄糖酸鋅;酪蛋白磷酸胜？;鉬酵母;維生素E;菸鹼酸;葡萄糖酸錳;鉻酵母;硒酵母;泛酸鈣;維生素A;維生素D3;牛磺酸;葡萄糖酸銅;維生素B12;維生素B1;維生素B2;維生素B6;維生素K1 5%;葉酸;β-胡蘿蔔素;金盞花萃取物;生物素","台灣","DHD0A150472316"
"1005023303","世詮均衡營養配方","NUTRITIONALLY COMPLETE","2011-08-16","2021-08-16","蒙特利生物科技股份有限公司","04-8899123","彰化縣溪州鄉俊智路237號","粉劑","900.00000公克;55.00000公克;1840.00000公克;2000.00000公克","糊精;VEGETABLE OIL POWDER;SOY PROTEIN ISOLATE;芥花油粉;糊精纖維(DEXTRIN FIBER);MCT OIL;乳清蛋白;SODIUM CASEINATE;氯化鉀;碳酸鈣;重酒石酸膽鹼;氯化鈉;香草粉;磷酸三鈣;二氧化矽;L-麩醯胺酸;預糊化澱粉;氧化鎂;焦磷酸鐵;菊糖;維生素C;葡萄糖酸鋅;酪蛋白磷酸胜？;酵母鉬;維生素E;菸鹼酸;葡萄糖酸錳;鉻酵母;酵母硒;泛酸鈣;維生素A;維生素D3;牛磺酸;葡萄糖酸銅;維生素B12;維生素B1;維生素B2;維生素B6;維生素K1;葉酸;β-胡蘿蔔素;金盞花萃取物;生物素","台灣","DHD0A050233030"
"1015024578","維維樂佳倍優糖尿病配方","G-POWER DIABETIC FORMULA","2013-06-20","2018-06-20","維維樂企業股份有限公司","02-25027755","台北市南京東路三段68號12樓","粉劑","1000.00000公克;600.00000公克;40.00000公克","SKIM MILK POWDER;MALTODEXTRIN;SOY PROTEIN;GRAPE SEED OIL;VITAMINS AND MINERALS PREMIX;INULIN;SOY BEAN EXTRACT;VEGETABLE OIL;WHEY PROTEIN;FRUCTOOLIGOSACCHARIDES;TRICALCIUM PHOSPHATE;POTASSIUM CHLORIDE;GUAR GUM;OAT FIBER;L-CARNITINE;SUCRALOSE;NATURAL FLAVORS;MAGNESIUM CARBONATE;TAURINE;BIOTIN;INOSITOL;CALCIUM PANTOTHENATE;BETA CAROTENE;CHOLINE BITARTRATE;MALTODEXTRIN;IRON PYROPHOSPHATE;NIACIN BOUND CHROMIUM;NICOTINAMIDE;POTASSIUM IODIDE;FOLIC ACID;COPPER GLUCONATE;ZINC GLUCONATE;VITAMIN A;THIAMINE HYDROCHLORIDE (VIT B1);VITAMIN B12, 0.1%;RIBOFLAVIN(B2);VITAMIN B-6 (PYRIDOXINE HYDROCHLORIDE);VIT C (ASCORBIC ACID);VITAMIN D3;DL,ALPHA-TOCOPHEROL(VIT E);VITAMIN K1 5%;SELENIUM YEAST;MOLYBDENUM YEAST","台灣","DHD0A150245788"
"1046078478","立攝適穩優糖尿病適用金鑽配方","RESOURCE DIABETIC","2016-03-25","2021-03-25","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","800.00000公克","","瑞士","DHD0A460784782"
"1046048572","愛速康營養均衡配方液","ISOCAL","2015-11-03","2020-11-03","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","液劑","237.00000毫升","WATER;MALTODEXTRINE;MILK PROTEIN;RAPESEED OIL;SOY PROTEIN;MEDIUM-CHAIN TRIGLYCERIDE;SUNFLOWER OIL;SUNFLOWER OIL;SODIUM CITRATE;POTASSIUM PHOSPHATE, DIBASIC;MAGNESIUM CITRATE;CALCIUM CITRATE;CELLULOSE;LECITHIN ( FROM SOYBEAN );MALTODEXTRIN;MALTODEXTRIN;SODIUM PHOSPHATE, DIBASIC;POTASSIUM CHLORIDE;CHOLINE CHLORIDE;VITAMIN C (SODIUM ASCORBATE);SODIUM CARBOXYMETHYL CELLULOSE;CARRAGEENAN;VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE);FERROUS SULFATE;ZINC SULFATE;NICOTINAMIDE;CALCIUM D-PANTOTHENATE;POTASSIUM HYDROXIDE;MANGANESE SULFATE;VITAMIN B6 (PYRIDOXINE HCL);COPPER SULFATE;VITAMIN B1 (THIAMINE MONONITRATE);VITAMIN B2 (RIBOFLAVIN);VITAMIN A (DRY FORM);FOLIC ACID;CHROMIUM TRICHLORIDE;SODIUM MOLYBDATE;POTASSIUM IODIDE;SODIUM SELENATE;VITAMIN K1 (PHYLLOQUINONE);D-BIOTIN;VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN)","澳大利亞","DHD0A460485727"
"1056014469","非凡寧適元素型營養配方","VIVONEX PLUS","2016-08-02","2021-08-02","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","79.50000公克;477.00000公克","MALTODEXTRIN;L-GLUTAMINE;STARCH SODIUM OCTENYL SUCCINATE;L-LEUCINE;SOYBEAN OIL;L-ARGININE ACETATE;MAGNESIUM GLUCONATE;L-LYSINE ACETATE;L-ISOLEUCINE;L-VALINE;CALCIUM GLYCEROPHOSPHATE;L-PHENYLALANINE;SODIUM CITRATE;L-THREONINE;POTASSIUM CITRATE;L-CYSTINE;CITRIC ACID;L-METHIONINE;L-TYROSINE;L-HISTIDINE MONOHYDROCHLORIDE;L-ASPARTIC ACID;L-PROLINE;L-TRYPTOPHAN;SODIUM PHOSPHATE, DIBASIC;POTASSIUM CHLORIDE;CHOLINE BITARTRATE;L-SERINE;L-ALANINE;L-GLYCINE;VITAMIN C ( ASCORBIC ACID );POTASSIUM SORBATE;POLYGLYCEROL ESTERS OF FATTY ACIDS;TAURINE;L-CARNITINE;VIT E(DL-α-TOCOPHERYL ACETATE);ZINC SULFATE;NICOTINAMIDE;FERROUS SULFATE;VITAMIN A (DRY FORM);CALCIUM PANTOTHENATE;D-ALPHA-TOCOPHEROL CONCENTRATE (ANTIOXIDANT, SOURCE FROM SOYBEAN OIL);COPPER GLUCONATE;VITAMIN K1 (PHYLLOQUINONE);VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);MANGANESE SULFATE;VITAMIN B1 (THIAMINE HYDROCHLORIDE);RIBOFLAVIN;BUTYL HYDROXYANISOLE (BHA) (ANTIOXIDANT, SOURCE FROM SOYBEAN OIL);DIBUTYL HYDROXYTOLUENE (BHT) (ANTIOXIDANT, SOURCE FROM SOYBEAN OIL);FOLIC ACID;BIOTIN;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE(VI);SODIUM SELENITE;VITAMIN B12 (CYANOCOBALAMIN)","美國","DHD0A560144692"
"1046012494","立攝適均康雙益金鑽配方","RESOURCE OPTIMUM","2015-08-05","2020-08-05","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","800.00000公克","MALTODEXTRIN;CASEIN;PROTEIN WHEY CONCENTRATE;OIL SUNFLOWER HIGH OLEIC;SUCROSE;OIL RAPESEED LOW ERUCIC ACID;FRUCTO-OLIGOSACCHARIDE (FOS) POWDER;INULIN;CALCIUM CARBONATE INS170I;LECITHIN SOY;MAGNESIUM CHLORIDE;OIL SUNFLOWER HIGH OLEIC;POTASSIUM PHOSPHATE DIBASIC;CHOLINE BITARTRATE;ACID CITRIC;SODIUM PHOSPHATE DIBASIC;POTASSIUM PHOSPHATE MONOBASIC;VITAMIN E (D,L-ALPHA TOCOPHERYL ACETATE);VITAMIN C (SODIUM ASCORBATE);L-CARNITINE;TAURINE;FERROUS SULFATE;LACTOBACILLUS PARACASEI;ZINC SULFATE;PROPYLENE GLYCOL;ACESULFAME POTASSIUM;NICOTINAMIDE;L-ASCORBYL PALMITATE (ANTIOXIDANT);MANGANESE SULFATE (II);VITAMIN B5;VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);COPPER SULFATE;VITAMIN B1;VITAMIN B2;VITAMIN A ACETATE;VITAMIN B9;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM SELENATE;SODIUM MOLYBDATE;VITAMIN K1;VITAMIN B7 (BIOTIN);VITAMIN D3;VITAMIN B12","瑞士","DHD0A460124940"
